Variable 1,Variable 2,Variable 3,Variable 4,Label
0.8784807171367979,0.6554564588251846,0.017006232918276076,0.6747043323444757,Group 3
0.536641793443613,0.80136133692401,0.864195693002699,0.2972090603859693,Group 1
0.8579467747302262,0.5701507420530941,0.1983448387533739,0.6858154185096251,Group 3
0.8779060926550077,0.6461456046282876,0.14390956422480602,0.7244489202205734,Group 3
0.26515229770590026,0.08257335543063775,0.17921690114005365,0.5380900463523444,Group 2
0.19783121801569228,0.14965549553758384,0.18702282877457188,0.7823166141327494,Group 2
0.8526445631540058,0.6807881528722661,0.07803696190222562,0.7378674672122205,Group 3
0.18209602827845633,0.13865396722388024,0.16051624729509226,0.6195274800578199,Group 2
0.20398549753204115,0.19757245367876866,0.16780951678656872,0.6138747282257392,Group 2
0.23100761648826465,0.08273776259011603,0.1597096388028636,0.4631319152071471,Group 2
0.5714236360288761,0.7920445278976985,0.8497116853380853,0.14119626919553688,Group 1
0.1354997215884147,0.14022858677371502,0.13082599105275936,0.7583112220561283,Group 2
0.7685494898562902,0.5286957410299158,0.23784945427744766,0.6674692506740102,Group 3
0.49159500976134235,0.7965645090066658,0.8016823920091488,0.1150235625295918,Group 1
0.5072291355841089,0.7782394256580595,0.9032469380556252,0.23636539777422025,Group 1
0.8952758548668753,0.667360113913993,0.1441384464982786,0.6524829703624364,Group 3
0.09734818682243361,0.14158998001433445,0.20424436976544655,0.6243063835314672,Group 2
0.8334546908375897,0.5955200564347797,0.1698934744543664,0.8267962349884198,Group 3
0.18402162506845146,0.15230698500341378,0.18376178305550467,0.6978618948825089,Group 2
0.059845938115058915,0.12356438973895677,0.12316773314667091,0.5068619696778025,Group 2
0.5989462083065262,0.8118299310325987,0.7442814541032199,0.10014158178704584,Group 1
0.1381527484407903,0.10445693852307804,0.14143085480174308,0.549285330238908,Group 2
0.934880586958016,0.6085348290786096,0.13372750429087457,0.6806224758179239,Group 3
0.8232249759554725,0.6499681309076955,0.2005737359054271,0.8608811181412281,Group 3
0.27866760426660464,0.08839881002715774,0.16323306853818648,0.5582439647883994,Group 2
0.447489971777381,0.803380783840949,0.7399951025573981,0.13747356284088924,Group 1
0.8649137782584625,0.636190712306058,0.18935339447332764,0.7604403268559117,Group 3
0.1913143862435971,0.039660801122770054,0.21836463606824527,0.6190966057197586,Group 2
0.5353047114765432,0.7519906037175946,0.8623310716682936,0.14836149864117254,Group 1
0.8358092481282157,0.561467273733858,0.12464624618162727,0.6870270536522185,Group 3
0.40477152004580946,0.8112748041784872,0.8290083120119646,0.11607100502113989,Group 1
0.518732112827658,0.8525709379647768,0.8816976413328372,0.09112027568035473,Group 1
0.8947578380401039,0.6241361097766941,0.1341570721725486,0.7227855672248329,Group 3
0.3225164085467396,0.08064919649628698,0.09633485164469371,0.5387257049748398,Group 2
0.12371047878561117,0.14872649530814214,0.14497490336034705,0.6412670467627778,Group 2
0.9168154770443723,0.6282162409194031,0.10448592494755582,0.780836551907971,Group 3
0.06996270501763194,0.1546705893242349,0.10858333334149146,0.7280981221273775,Group 2
0.8115536349887514,0.6108569741253176,0.26724112540541,0.6365280566241851,Group 3
0.08312073650259647,0.09562729109109284,0.1709163444272673,0.731175793094953,Group 2
0.13089583260883175,0.18249696293919482,0.2271092539875105,0.6394254373549604,Group 2
0.1470674036101174,0.1377905141772427,0.17175111827315084,0.6842592328448248,Group 2
0.1400986758709973,0.06578497163149512,0.12643394376512798,0.48765963134147794,Group 2
0.20832065764896918,0.05238117497709791,0.10519727402893607,0.6498066595541301,Group 2
0.456722943484464,0.8598648532716936,0.8096356851426892,0.19492018737444877,Group 1
0.4366551147157165,0.8521119818658174,0.8196359846297743,0.11679889945847019,Group 1
0.18254357383724204,0.15800448812340318,0.17398703015931166,0.594581825431667,Group 2
0.14504091417509613,0.1455344173689908,0.17069107398710154,0.6776732404291229,Group 2
0.44854557151457314,0.8156584019345392,0.866771158811955,0.13453475740125356,Group 1
0.37097507284335046,0.8143278744716861,0.8470556605618301,0.3079211459082837,Group 1
0.17892758935265723,0.24183510100599206,0.1324088000082709,0.719144803680641,Group 2
0.8841611350989643,0.6040736093755021,0.17201353407770642,0.8004853798233936,Group 3
0.47640606432525584,0.8573586987092817,0.7927816768027359,0.16714646316989193,Group 1
0.4898510506225523,0.7809842509344925,0.9747369627955841,0.18274994953265536,Group 1
0.5964652562547355,0.8410877600552776,0.8630066583058883,0.1462876155623683,Group 1
0.5453497845251285,0.8445872929395384,0.8979855047206983,0.13869171721375653,Group 1
0.48981259957235773,0.8615405970219893,0.9212143948511746,0.1839013645342231,Group 1
0.49106218498686516,0.7747459041389237,0.9277137596033486,0.06747492275384745,Group 1
0.6350065213786448,0.8687876371008696,0.8457367888907331,0.2927127619827096,Group 1
0.5313090327213438,0.9215077215199783,0.8896690265188354,0.1529325893414362,Group 1
0.5139403705667457,0.8781745633109287,0.7615555514441205,0.2965522329739978,Group 1
0.49807942691416174,0.8109994147945386,0.7955560504218252,0.05008217365840252,Group 1
0.12715127150383454,0.06911610570519486,0.08080883902505258,0.6315967721173377,Group 2
0.7928891375545289,0.533104091765711,0.1309601224597803,0.7434333835197846,Group 3
0.22529290384101447,0.08822831078500022,0.17398017275351246,0.591572927028789,Group 2
0.9007645633018779,0.6031117001091894,0.13843983979140143,0.7927897269870685,Group 3
0.8383328634232222,0.608080296717025,0.13859283327847574,0.8427847951439374,Group 3
0.2570076411990331,0.225530720042136,0.14471160195124128,0.48625728650381655,Group 2
0.5084312234410241,0.817103733814717,0.8622628363636405,0.1141396144642221,Group 1
0.7964325964439525,0.661461296917175,0.10482684108594924,0.8941879319581932,Group 3
0.18180826771125558,0.15770942597094562,0.11646464020662506,0.6218768777271405,Group 2
0.19882873402034199,0.18938237904309416,0.21846403143442647,0.47072348211342846,Group 2
0.9180266134458632,0.6344021628377,0.10279729800349713,0.8902638916462252,Group 3
0.5803352735864344,0.8043739653893293,0.8012376090318699,0.21624057328961988,Group 1
0.25954047532781704,0.0,0.27693681689021227,0.5814746247781531,Group 2
0.45114458158144977,0.8506732322332524,0.9401879937202376,0.28230072570528214,Group 1
0.7683935177742082,0.6392361751686306,0.19434671388775537,0.8085028238588818,Group 3
0.1824988407621252,0.06472002450296266,0.17897376341911864,0.5395659809248171,Group 2
0.5170030629009918,0.8561356965010154,0.8052452440944204,0.3401152757520084,Group 1
0.5363561870657889,0.8546177033773479,0.9002598981206401,0.25972977152007853,Group 1
0.14709136197550932,0.19014839329788988,0.2874575685657192,0.564195370671447,Group 2
0.9379759697169073,0.6164753895953883,0.15052572908724748,0.8846063350958154,Group 3
0.5082539778550383,0.8350332997976028,0.9099855710320075,0.1323794388922761,Group 1
0.4920729222225947,0.7897710232246495,0.8173114963698989,0.23663305861983802,Group 1
0.8860304860138105,0.6629011281695807,0.11685378648494346,0.687902497751676,Group 3
0.31888383275939386,0.1562089155783811,0.1440275940467352,0.6365960889921469,Group 2
0.8055475871895783,0.6328392180644106,0.061184519906686004,0.7670484070144737,Group 3
0.6875972554104772,0.7541084019994561,0.18786768397298706,0.7701350030839034,Group 3
0.8420103171372709,0.6281469009991016,0.1611347351497838,0.802795594401778,Group 3
0.5003124049180365,0.7876522241288231,0.7658542526448677,0.19391439036998223,Group 1
0.4595712198933973,0.8568652369456932,0.8976586519952858,0.2502466909477186,Group 1
0.24274608453561364,0.002107139133179056,0.22998055396235334,0.4576265439924496,Group 2
0.4509927285317077,0.8247846620841341,0.8713715803581508,0.24517512434768968,Group 1
0.1524185392372992,0.19209320153298728,0.25150978646689603,0.551809862003711,Group 2
0.1726683946253989,0.16693244927530485,0.20517119223086178,0.4702674815110181,Group 2
0.1389521988336341,0.20795055320944064,0.20794121823539985,0.5487443374843637,Group 2
0.5533552716707428,0.926588889349281,0.7966338977263627,0.13433559597497968,Group 1
0.45770626122165425,0.8153812213975881,0.8265399016662534,0.06489184030171619,Group 1
0.9165496226527703,0.5499584043712076,0.007461714356485718,0.825171993020583,Group 3
0.7752050629333652,0.6342433837213783,0.2381651811108797,0.6702304965396402,Group 3
0.9428780204122458,0.5421153173731691,0.18669275894369108,0.8400624257106721,Group 3
0.7573384170302572,0.6351709660975051,0.19489279919693195,0.705659910056087,Group 3
0.860509063721166,0.5999390850899485,0.15200750736255897,0.7299927374017783,Group 3
0.19395567456049256,0.13454514260416212,0.1544005897682374,0.5878711917780479,Group 2
0.4742459256864864,0.8216525092393013,0.790846946156328,0.08558124924472023,Group 1
0.8627576343478791,0.6567219937192132,0.064210253135723,0.6165716042874435,Group 3
0.4915686693434984,0.8178074744819473,0.7113603064833838,0.1739641285017664,Group 1
0.4897778621768375,0.7866266143247559,0.8239319896612795,0.20736919706287946,Group 1
0.5806007886070786,0.8586191693498519,0.8303798691136727,0.23690999198932708,Group 1
0.6815740589165598,0.7473877120421452,0.8804305596241861,0.05334383137694785,Group 1
0.4000851156183369,0.7980612798988939,0.8231151348811072,0.2599867498304204,Group 1
0.4482860014813576,0.8051124864737444,0.883480659247413,0.22540857481257048,Group 1
0.8697696468894657,0.6747343031664937,0.04138167535958758,0.7617594330235106,Group 3
0.43097234629753517,0.8507670377188382,0.8001876717130281,0.2981299417247932,Group 1
0.5317799213571626,0.841380756424182,0.8463907569280584,0.16000967926600418,Group 1
0.20447869571579388,0.17130595866878062,0.2558026901177073,0.6707900027430044,Group 2
0.8862654805549551,0.6490625518986893,0.10628134881576004,0.5523123259793605,Group 3
0.5172001180518114,0.8076167671771498,0.768641961148574,0.183473208063817,Group 1
0.20053768831321359,0.06096753688145778,0.2499072647099683,0.7312779450955594,Group 2
0.18071927445518304,0.14242650256130357,0.1886314287576798,0.6249349920085535,Group 2
0.30959921091395587,0.14641250592023364,0.13733939585615376,0.5879622553194904,Group 2
0.2677163051816818,0.08198198496462823,0.20319476162783853,0.5107453703136287,Group 2
0.8381211500700427,0.6353085010959849,0.056588658082288835,0.6656457985914044,Group 3
0.8682541758761428,0.5823346147465971,0.11378512382788793,0.8417451252449903,Group 3
0.4704919809746793,0.8525192053695818,0.8509865942356448,0.25313869630365315,Group 1
0.15960573021929828,0.11248309141602349,0.15649836724745175,0.7530170388323002,Group 2
0.7975455161299375,0.5346897082288603,0.16063899906200785,0.859176383620699,Group 3
0.5708919097591254,0.8330897113807739,0.7816703767442328,0.07792863943561208,Group 1
0.10969404718300613,0.1591905189568974,0.18475560012308764,0.5486195814592352,Group 2
0.8700594162555261,0.6043912816768439,0.12050897671836051,0.6318670489727282,Group 3
0.10359896335054176,0.03282922868418545,0.19199076780747473,0.7852345099416995,Group 2
0.7788702766218172,0.5866636813538211,0.1053242971297221,0.8592367198918666,Group 3
0.45245431785643775,0.8193931458304944,0.8218795324996263,0.18450347948722526,Group 1
0.3016552365603892,0.1250036343214199,0.14482615585995812,0.7378784889119805,Group 2
0.22931096071456622,0.17687105461390895,0.2135748286351958,0.6315412541071878,Group 2
0.5525909070760435,0.8435975136672053,1.0,0.2648205280099837,Group 1
0.5142747051591354,0.9386359625101562,0.8365221192177071,0.201505975558845,Group 1
0.47478337641584634,0.8779431084263648,0.8493475619927666,0.09475008297956905,Group 1
0.8700659793976208,0.609017397735687,0.11180219995397289,0.6294280302605769,Group 3
0.4536768752516805,0.7670407599566499,0.8138232155086896,0.09445571694446497,Group 1
0.7575051080110974,0.6561285904054862,0.1850953874389537,0.7009511607809581,Group 3
0.14000436431057522,0.11078529492010658,0.18685775114733927,0.6181653647231711,Group 2
0.867868660781688,0.5556252327840852,0.15840152073831104,0.7500979076885239,Group 3
0.7287450403648229,0.6550635613870659,0.1109514107069563,0.7642181632807342,Group 3
0.11203940564945304,0.16945465417440644,0.12347276170630067,0.5748923374229689,Group 2
0.26136307750166593,0.23565418122703377,0.24174984747572256,0.635924755892498,Group 2
0.9423329020707959,0.6145260501422887,0.0851526406895943,0.7137874276414916,Group 3
0.4716714092501169,0.7830737084907561,0.843002874339367,0.2520936025412401,Group 1
0.048869103024042515,0.07139738972342954,0.14134699543437454,0.5942981510219858,Group 2
0.4475273968902847,0.8161960188631593,0.8626898599559566,0.2536727602845214,Group 1
0.8978043954568007,0.6007934982050167,0.19371806185422724,0.7814664769589239,Group 3
0.7122743816970154,0.5455757564095025,0.14844148460759968,0.7922313552259196,Group 3
0.1850284131021147,0.16493764294039204,0.17666120180742934,0.5846247639628902,Group 2
0.2220876637729927,0.1360702840928616,0.12967604704582097,0.6464820443738043,Group 2
0.8276287849982584,0.6865211962657126,0.15962813736514797,0.8097353630422651,Group 3
0.5349246206395686,0.8115114034958899,0.8777580200428305,0.3539159574867418,Group 1
0.8184627858466784,0.6636183921353154,0.2292728309180535,0.8723020993221825,Group 3
0.09046854904768016,0.16643770829913485,0.20506516182466047,0.584602611536755,Group 2
