datetime,location_name,no_of_people,day_of_week,temperature,rainfall,event_day
2024-06-18 01:00:00,Sydney,2,1,5.855712341148575,1,0
2024-06-18 02:00:00,Sydney,0,1,4.146200702320712,0,0
2024-06-18 03:00:00,Sydney,3,1,8.480769178456818,1,0
2024-06-18 04:00:00,Sydney,1,1,6.287046134375843,0,0
2024-06-18 05:00:00,Sydney,3,1,7.803960788417813,0,0
2024-06-18 06:00:00,Sydney,3,1,10.622878985224629,1,0
2024-06-18 07:00:00,Sydney,1,1,7.551277837993573,0,0
2024-06-18 08:00:00,Sydney,4,1,4.7780985439219865,0,0
2024-06-18 09:00:00,Sydney,3,1,7.046381624828824,0,0
2024-06-18 10:00:00,Sydney,6,1,6.925212621042561,0,0
2024-06-18 11:00:00,Sydney,8,1,9.533698646793749,0,0
2024-06-18 12:00:00,Sydney,2,1,5.531554577812046,1,0
2024-06-18 13:00:00,Sydney,2,1,7.890443688206782,0,0
2024-06-18 14:00:00,Sydney,6,1,9.27964026044577,1,0
2024-06-18 15:00:00,Sydney,5,1,9.383305422820097,0,0
2024-06-18 16:00:00,Sydney,6,1,8.394627472945956,0,0
2024-06-18 17:00:00,Sydney,2,1,4.823043621302698,0,0
2024-06-18 18:00:00,Sydney,12,1,10.97945043088503,1,0
2024-06-18 19:00:00,Sydney,1,1,7.972684628549326,1,0
2024-06-18 20:00:00,Sydney,1,1,8.269734885989383,0,0
2024-06-18 21:00:00,Sydney,3,1,9.909895982797686,0,0
2024-06-18 22:00:00,Sydney,2,1,10.689002199473748,1,0
2024-06-18 23:00:00,Sydney,2,1,9.02183080758014,0,0
2024-06-19 00:00:00,Sydney,1,2,7.258036793035567,1,0
2024-06-19 01:00:00,Sydney,0,2,6.601683191769168,0,0
2024-06-19 02:00:00,Sydney,2,2,7.720552972327056,0,0
2024-06-19 03:00:00,Sydney,0,2,7.844476438335311,1,0
2024-06-19 04:00:00,Sydney,1,2,8.237959163173377,1,0
2024-06-19 05:00:00,Sydney,1,2,11.646388571689748,0,0
2024-06-19 06:00:00,Sydney,0,2,11.843018262760637,0,0
2024-06-19 07:00:00,Sydney,0,2,10.377895870672806,0,0
2024-06-19 08:00:00,Sydney,7,2,8.402118400143689,0,0
2024-06-19 09:00:00,Sydney,11,2,11.06272749082583,1,0
2024-06-19 10:00:00,Sydney,4,2,7.496111766932771,1,0
2024-06-19 11:00:00,Sydney,9,2,8.13310101110281,0,0
2024-06-19 12:00:00,Sydney,1,2,14.240656781887743,1,0
2024-06-19 13:00:00,Sydney,7,2,12.550050082809756,1,0
2024-06-19 14:00:00,Sydney,12,2,11.812906600567853,0,0
2024-06-19 15:00:00,Sydney,5,2,8.752749163586078,1,0
2024-06-19 16:00:00,Sydney,10,2,9.497721212468349,1,0
2024-06-19 17:00:00,Sydney,5,2,13.199031936349558,0,0
2024-06-19 18:00:00,Sydney,6,2,8.925469854872938,0,0
2024-06-19 19:00:00,Sydney,2,2,10.01878930262201,0,0
2024-06-19 20:00:00,Sydney,3,2,11.205968332917008,0,0
2024-06-19 21:00:00,Sydney,4,2,8.325747964273624,0,0
2024-06-19 22:00:00,Sydney,2,2,12.25287918201537,0,0
2024-06-19 23:00:00,Sydney,1,2,12.171783330038732,0,0
2024-06-20 00:00:00,Sydney,1,3,12.283594490576293,0,0
2024-06-20 01:00:00,Sydney,2,3,10.795621582812855,1,0
2024-06-20 02:00:00,Sydney,2,3,11.303502210680914,0,0
2024-06-20 03:00:00,Sydney,2,3,10.75952802342389,0,0
2024-06-20 04:00:00,Sydney,3,3,13.979340003204925,1,0
2024-06-20 05:00:00,Sydney,2,3,15.451604147775708,0,0
2024-06-20 06:00:00,Sydney,3,3,14.614402431994753,0,0
2024-06-20 07:00:00,Sydney,2,3,11.733578052166333,0,0
2024-06-20 08:00:00,Sydney,6,3,12.546809089697133,0,0
2024-06-20 09:00:00,Sydney,12,3,13.109169409493298,1,0
2024-06-20 10:00:00,Sydney,6,3,11.325082810436832,1,0
2024-06-20 11:00:00,Sydney,7,3,13.042795944132951,1,0
2024-06-20 12:00:00,Sydney,9,3,13.476628467748636,0,0
2024-06-20 13:00:00,Sydney,9,3,16.11181938973229,0,0
2024-06-20 14:00:00,Sydney,10,3,15.01338577007533,0,0
2024-06-20 15:00:00,Sydney,7,3,13.69707099261528,1,0
2024-06-20 16:00:00,Sydney,8,3,14.141458505516402,0,0
2024-06-20 17:00:00,Sydney,13,3,15.305336784688814,1,0
2024-06-20 18:00:00,Sydney,9,3,13.151272498392805,0,0
2024-06-20 19:00:00,Sydney,2,3,13.717935498095288,1,0
2024-06-20 20:00:00,Sydney,2,3,14.610248929593508,1,0
2024-06-20 21:00:00,Sydney,3,3,13.877854007921353,0,0
2024-06-20 22:00:00,Sydney,2,3,15.76061878789313,0,0
2024-06-20 23:00:00,Sydney,3,3,13.997586549513974,0,0
2024-06-21 00:00:00,Sydney,2,4,12.573591453890945,0,0
2024-06-21 01:00:00,Sydney,3,4,16.738585596714444,0,0
2024-06-21 02:00:00,Sydney,3,4,15.809809827007978,0,0
2024-06-21 03:00:00,Sydney,3,4,15.077309460348616,0,0
2024-06-21 04:00:00,Sydney,2,4,13.124794094739368,0,0
2024-06-21 05:00:00,Sydney,2,4,18.83060593622771,0,0
2024-06-21 06:00:00,Sydney,1,4,17.9679132639889,1,0
2024-06-21 07:00:00,Sydney,2,4,12.808692002413505,0,0
2024-06-21 08:00:00,Sydney,14,4,16.596678429541967,0,0
2024-06-21 09:00:00,Sydney,13,4,17.1920072164175,0,0
2024-06-21 10:00:00,Sydney,15,4,12.2259426796248,0,0
2024-06-21 11:00:00,Sydney,13,4,15.29276744069303,0,0
2024-06-21 12:00:00,Sydney,12,4,16.41033121282407,0,0
2024-06-21 13:00:00,Sydney,6,4,15.428781984890364,0,0
2024-06-21 14:00:00,Sydney,10,4,15.19162861678603,0,0
2024-06-21 15:00:00,Sydney,10,4,14.845976417409645,0,0
2024-06-21 16:00:00,Sydney,10,4,16.53062957513265,1,0
2024-06-21 17:00:00,Sydney,17,4,17.048463853192757,0,0
2024-06-21 18:00:00,Sydney,16,4,20.325894771312907,0,0
2024-06-21 19:00:00,Sydney,3,4,15.865237438640909,0,0
2024-06-21 20:00:00,Sydney,2,4,18.13274491750013,1,0
2024-06-21 21:00:00,Sydney,2,4,15.014939139208439,0,0
2024-06-21 22:00:00,Sydney,3,4,16.130640899707455,0,0
2024-06-21 23:00:00,Sydney,3,4,16.96734132151701,0,0
2024-06-22 00:00:00,Sydney,3,5,17.525125666954832,0,0
2024-06-22 01:00:00,Sydney,3,5,18.427882349356377,0,0
2024-06-22 02:00:00,Sydney,2,5,15.98557489305131,0,0
2024-06-22 03:00:00,Sydney,2,5,15.23511286868354,0,0
2024-06-22 04:00:00,Sydney,3,5,16.45345843342759,0,0
2024-06-22 05:00:00,Sydney,4,5,20.750879503203286,0,0
2024-06-22 06:00:00,Sydney,5,5,17.489465849980494,0,0
2024-06-22 07:00:00,Sydney,2,5,20.217314948390825,0,0
2024-06-22 08:00:00,Sydney,11,5,19.7620629641289,0,0
2024-06-22 09:00:00,Sydney,12,5,21.07985205218669,0,0
2024-06-22 10:00:00,Sydney,12,5,21.97386873706509,0,0
2024-06-22 11:00:00,Sydney,8,5,20.27196225522158,0,0
2024-06-22 12:00:00,Sydney,16,5,18.196254026835376,1,0
2024-06-22 13:00:00,Sydney,12,5,21.875989466106716,0,0
2024-06-22 14:00:00,Sydney,14,5,20.408441531677923,0,0
2024-06-22 15:00:00,Sydney,17,5,20.535469127730856,1,0
2024-06-22 16:00:00,Sydney,13,5,21.19311328150039,0,0
2024-06-22 17:00:00,Sydney,17,5,17.837627963559108,1,0
2024-06-22 18:00:00,Sydney,12,5,21.37179315394441,1,0
2024-06-22 19:00:00,Sydney,3,5,19.211619507698348,0,0
2024-06-22 20:00:00,Sydney,4,5,19.424154949870687,0,0
2024-06-22 21:00:00,Sydney,4,5,19.334207817284224,0,0
2024-06-22 22:00:00,Sydney,4,5,20.93409404078294,0,0
2024-06-22 23:00:00,Sydney,2,5,20.520886224457634,0,0
2024-06-23 00:00:00,Sydney,4,6,22.985917796233093,0,1
2024-06-23 01:00:00,Sydney,4,6,23.616833060823954,0,1
2024-06-23 02:00:00,Sydney,4,6,18.95245343775763,1,1
2024-06-23 03:00:00,Sydney,5,6,19.783706946600002,0,1
2024-06-23 04:00:00,Sydney,3,6,17.806531240646006,0,1
2024-06-23 05:00:00,Sydney,3,6,25.70243330056155,1,1
2024-06-23 06:00:00,Sydney,5,6,18.914085073262097,0,1
2024-06-23 07:00:00,Sydney,4,6,22.855365716317998,0,1
2024-06-23 08:00:00,Sydney,14,6,23.666102320921105,0,1
2024-06-23 09:00:00,Sydney,14,6,20.3221533384281,0,1
2024-06-23 10:00:00,Sydney,18,6,19.22867647409164,0,1
2024-06-23 11:00:00,Sydney,12,6,23.024742052176716,1,1
2024-06-23 12:00:00,Sydney,10,6,22.85564602896567,0,1
2024-06-23 13:00:00,Sydney,14,6,23.782427879431214,0,1
2024-06-23 14:00:00,Sydney,12,6,24.855139352169388,1,1
2024-06-23 15:00:00,Sydney,13,6,23.951228602320146,1,1
2024-06-23 16:00:00,Sydney,11,6,23.303651810452436,1,1
2024-06-23 17:00:00,Sydney,15,6,23.16376999042765,0,1
2024-06-23 18:00:00,Sydney,8,6,25.552637620674986,0,1
2024-06-23 19:00:00,Sydney,3,6,20.32874647612391,0,1
2024-06-23 20:00:00,Sydney,4,6,19.793300143545924,0,1
2024-06-23 21:00:00,Sydney,4,6,28.551741617447828,1,1
2024-06-23 22:00:00,Sydney,2,6,19.884061547192054,0,1
2024-06-23 23:00:00,Sydney,6,6,23.149616660054704,0,1
2024-06-24 00:00:00,Sydney,4,0,24.128831383570212,0,1
2024-06-24 01:00:00,Sydney,4,0,21.77147430477609,0,1
2024-06-24 02:00:00,Sydney,5,0,27.44987963121621,0,1
2024-06-24 03:00:00,Sydney,1,0,20.700214960244857,0,1
2024-06-24 04:00:00,Sydney,5,0,26.39377706348145,0,1
2024-06-24 05:00:00,Sydney,5,0,25.4943933639788,1,1
2024-06-24 06:00:00,Sydney,4,0,21.77726101586363,1,1
2024-06-24 07:00:00,Sydney,5,0,21.312408954730536,0,1
2024-06-24 08:00:00,Sydney,12,0,24.479222571617655,1,1
2024-06-24 09:00:00,Sydney,14,0,23.31231321137235,0,1
2024-06-24 10:00:00,Sydney,17,0,25.337703274005555,0,1
2024-06-24 11:00:00,Sydney,13,0,24.17441834570594,1,1
2024-06-24 12:00:00,Sydney,15,0,23.210343780268825,0,1
2024-06-24 13:00:00,Sydney,16,0,24.674527360409037,0,1
2024-06-24 14:00:00,Sydney,17,0,25.723258363192603,0,1
2024-06-24 15:00:00,Sydney,13,0,23.606310249544393,0,1
2024-06-24 16:00:00,Sydney,15,0,19.73008860195528,0,1
2024-06-24 17:00:00,Sydney,14,0,24.107009282258915,0,1
2024-06-24 18:00:00,Sydney,15,0,23.268290884133467,1,1
2024-06-24 19:00:00,Sydney,4,0,24.433236060898377,0,1
2024-06-24 20:00:00,Sydney,5,0,27.612071838597927,0,1
2024-06-24 21:00:00,Sydney,3,0,24.607732955720486,1,1
2024-06-24 22:00:00,Sydney,3,0,21.849710476700867,1,1
2024-06-24 23:00:00,Sydney,5,0,22.30695846203468,0,1
2024-06-25 00:00:00,Sydney,5,1,25.05993427443996,0,1
2024-06-25 01:00:00,Sydney,4,1,24.968241743921794,0,1
2024-06-25 02:00:00,Sydney,3,1,25.96000988127653,0,1
2024-06-25 03:00:00,Sydney,3,1,25.705103817971978,1,1
2024-06-25 04:00:00,Sydney,4,1,24.34743692351139,0,1
2024-06-25 05:00:00,Sydney,3,1,26.21048006269631,0,1
2024-06-25 06:00:00,Sydney,4,1,27.093194389018894,1,1
2024-06-25 07:00:00,Sydney,4,1,24.635034308719966,1,1
2024-06-25 08:00:00,Sydney,19,1,24.012622835083107,0,1
2024-06-25 09:00:00,Sydney,15,1,23.80542698145216,0,1
2024-06-25 10:00:00,Sydney,14,1,26.19556918418453,0,1
2024-06-25 11:00:00,Sydney,17,1,22.810491614866322,1,1
2024-06-25 12:00:00,Sydney,12,1,26.441669285416996,0,1
2024-06-25 13:00:00,Sydney,14,1,23.94603607392286,1,1
2024-06-25 14:00:00,Sydney,16,1,25.26376089419204,0,1
2024-06-25 15:00:00,Sydney,11,1,23.003901734996507,0,1
2024-06-25 16:00:00,Sydney,15,1,24.238734524684805,0,1
2024-06-25 17:00:00,Sydney,16,1,22.412325339535546,1,1
2024-06-25 18:00:00,Sydney,17,1,23.66498999717218,1,1
2024-06-25 19:00:00,Sydney,4,1,23.301380225377038,0,1
2024-06-25 20:00:00,Sydney,4,1,25.281926897946406,0,1
2024-06-25 21:00:00,Sydney,4,1,26.377031080899698,0,1
2024-06-25 22:00:00,Sydney,3,1,24.10981211683951,0,1
2024-06-25 23:00:00,Sydney,3,1,23.74924447408512,0,1
2024-06-26 00:00:00,Sydney,4,2,25.902931223778445,1,0
2024-06-26 01:00:00,Sydney,5,2,25.737207229744957,1,0
2024-06-26 02:00:00,Sydney,5,2,27.650112478024596,1,0
2024-06-26 03:00:00,Sydney,5,2,22.557611547225758,1,0
2024-06-26 04:00:00,Sydney,3,2,26.665670213735826,1,0
2024-06-26 05:00:00,Sydney,4,2,22.61789336303896,0,0
2024-06-26 06:00:00,Sydney,5,2,24.36678908924107,1,0
2024-06-26 07:00:00,Sydney,4,2,23.43298153548589,0,0
2024-06-26 08:00:00,Sydney,11,2,21.862567798078352,1,0
2024-06-26 09:00:00,Sydney,22,2,25.6990412983003,1,0
2024-06-26 10:00:00,Sydney,17,2,28.686988850806163,1,0
2024-06-26 11:00:00,Sydney,15,2,26.429038775904573,0,0
2024-06-26 12:00:00,Sydney,15,2,22.768713403497944,0,0
2024-06-26 13:00:00,Sydney,13,2,25.72736400360872,0,0
2024-06-26 14:00:00,Sydney,15,2,24.92569844313486,0,0
2024-06-26 15:00:00,Sydney,13,2,20.508334325118994,0,0
2024-06-26 16:00:00,Sydney,7,2,23.71277625137467,0,0
2024-06-26 17:00:00,Sydney,13,2,24.07953945819287,0,0
2024-06-26 18:00:00,Sydney,18,2,23.93642488793519,0,0
2024-06-26 19:00:00,Sydney,4,2,19.85977855524735,0,0
2024-06-26 20:00:00,Sydney,3,2,26.00334428232997,1,0
2024-06-26 21:00:00,Sydney,4,2,20.74304818659257,0,0
2024-06-26 22:00:00,Sydney,4,2,26.355863967706874,0,0
2024-06-26 23:00:00,Sydney,2,2,26.98904510636463,0,0
2024-06-27 00:00:00,Sydney,3,3,22.49874971943011,0,0
2024-06-27 01:00:00,Sydney,5,3,23.59350643162231,0,0
2024-06-27 02:00:00,Sydney,5,3,25.20590009373731,0,0
2024-06-27 03:00:00,Sydney,3,3,24.58628487858854,1,0
2024-06-27 04:00:00,Sydney,4,3,24.95343001373355,0,0
2024-06-27 05:00:00,Sydney,4,3,24.557490420515883,0,0
2024-06-27 06:00:00,Sydney,4,3,23.449500783031556,1,0
2024-06-27 07:00:00,Sydney,3,3,24.789477280772683,0,0
2024-06-27 08:00:00,Sydney,14,3,20.988544232008465,0,0
2024-06-27 09:00:00,Sydney,14,3,23.426757650187973,0,0
2024-06-27 10:00:00,Sydney,10,3,24.12708113358042,0,0
2024-06-27 11:00:00,Sydney,10,3,24.980030269496602,0,0
2024-06-27 12:00:00,Sydney,16,3,29.459058880736237,1,0
2024-06-27 13:00:00,Sydney,15,3,23.143702114538442,1,0
2024-06-27 14:00:00,Sydney,18,3,21.51420788936067,0,0
2024-06-27 15:00:00,Sydney,9,3,20.94912348986391,1,0
2024-06-27 16:00:00,Sydney,13,3,21.406449105786646,0,0
2024-06-27 17:00:00,Sydney,15,3,25.724840548145533,0,0
2024-06-27 18:00:00,Sydney,14,3,19.771774565901506,1,0
2024-06-27 19:00:00,Sydney,4,3,22.664063166292927,1,0
2024-06-27 20:00:00,Sydney,4,3,24.107940253515945,1,0
2024-06-27 21:00:00,Sydney,3,3,24.513651607544112,0,0
2024-06-27 22:00:00,Sydney,5,3,25.68544614979128,0,0
2024-06-27 23:00:00,Sydney,4,3,25.898311523123088,1,0
2024-06-28 00:00:00,Sydney,3,4,25.45227249052732,1,0
2024-06-28 01:00:00,Sydney,3,4,22.167331958113078,0,0
2024-06-28 02:00:00,Sydney,5,4,22.066344697809534,0,0
2024-06-28 03:00:00,Sydney,2,4,25.66543896949367,0,0
2024-06-28 04:00:00,Sydney,3,4,19.20945729912222,1,0
2024-06-28 05:00:00,Sydney,3,4,23.959802718237505,1,0
2024-06-28 06:00:00,Sydney,3,4,23.170296261661697,0,0
2024-06-28 07:00:00,Sydney,3,4,22.114897763015527,0,0
2024-06-28 08:00:00,Sydney,10,4,23.335477420809283,1,0
2024-06-28 09:00:00,Sydney,9,4,22.474200482685184,0,0
2024-06-28 10:00:00,Sydney,16,4,26.16035055289134,0,0
2024-06-28 11:00:00,Sydney,14,4,22.434664521033433,0,0
2024-06-28 12:00:00,Sydney,15,4,22.531087531651718,0,0
2024-06-28 13:00:00,Sydney,15,4,21.56400561998267,0,0
2024-06-28 14:00:00,Sydney,16,4,23.994641976443106,0,0
2024-06-28 15:00:00,Sydney,14,4,23.718811433537162,0,0
2024-06-28 16:00:00,Sydney,18,4,22.76813722898885,1,0
2024-06-28 17:00:00,Sydney,12,4,19.597860251395815,0,0
2024-06-28 18:00:00,Sydney,15,4,21.016434197746197,0,0
2024-06-28 19:00:00,Sydney,3,4,21.920602058535707,1,0
2024-06-28 20:00:00,Sydney,4,4,21.913755567947966,1,0
2024-06-28 21:00:00,Sydney,3,4,19.79680201543677,0,0
2024-06-28 22:00:00,Sydney,3,4,20.88828851193692,0,0
2024-06-28 23:00:00,Sydney,3,4,20.182655201454935,0,0
2024-06-29 00:00:00,Sydney,4,5,19.273520848799716,0,0
2024-06-29 01:00:00,Sydney,3,5,21.16301164156131,0,0
2024-06-29 02:00:00,Sydney,4,5,21.242444554552463,0,0
2024-06-29 03:00:00,Sydney,3,5,18.850488593748164,0,0
2024-06-29 04:00:00,Sydney,4,5,18.920680646022483,0,0
2024-06-29 05:00:00,Sydney,3,5,22.376431654296358,0,0
2024-06-29 06:00:00,Sydney,5,5,23.512247773280343,0,0
2024-06-29 07:00:00,Sydney,3,5,23.282111780144696,1,0
2024-06-29 08:00:00,Sydney,12,5,17.752807255748497,0,0
2024-06-29 09:00:00,Sydney,15,5,17.821471587896593,1,0
2024-06-29 10:00:00,Sydney,13,5,18.413208466862198,0,0
2024-06-29 11:00:00,Sydney,13,5,19.88039599981737,1,0
2024-06-29 12:00:00,Sydney,16,5,20.8177978760793,0,0
2024-06-29 13:00:00,Sydney,11,5,21.38992517660387,1,0
2024-06-29 14:00:00,Sydney,15,5,19.476856810481593,0,0
2024-06-29 15:00:00,Sydney,6,5,18.52523590427674,0,0
2024-06-29 16:00:00,Sydney,12,5,18.360522288839178,0,0
2024-06-29 17:00:00,Sydney,12,5,18.861423434073764,1,0
2024-06-29 18:00:00,Sydney,11,5,19.935658511459316,1,0
2024-06-29 19:00:00,Sydney,3,5,18.904426485918528,0,0
2024-06-29 20:00:00,Sydney,3,5,20.662785926704853,0,0
2024-06-29 21:00:00,Sydney,3,5,18.430768712591025,1,0
2024-06-29 22:00:00,Sydney,2,5,20.396491898793983,0,0
2024-06-29 23:00:00,Sydney,2,5,13.517724164341093,0,0
2024-06-30 00:00:00,Sydney,3,6,17.404129345145915,0,0
2024-06-30 01:00:00,Sydney,2,6,14.47321878614819,0,0
2024-06-30 02:00:00,Sydney,3,6,20.299375415542936,0,0
2024-06-30 03:00:00,Sydney,3,6,15.590897619451392,0,0
2024-06-30 04:00:00,Sydney,3,6,16.591858092456,0,0
2024-06-30 05:00:00,Sydney,2,6,14.316942335725756,0,0
2024-06-30 06:00:00,Sydney,3,6,17.116113826729514,0,0
2024-06-30 07:00:00,Sydney,3,6,16.99443765315939,0,0
2024-06-30 08:00:00,Sydney,9,6,16.189037025335654,1,0
2024-06-30 09:00:00,Sydney,5,6,14.327748036758448,1,0
2024-06-30 10:00:00,Sydney,10,6,17.11449555675495,0,0
2024-06-30 11:00:00,Sydney,5,6,14.98127181862866,0,0
2024-06-30 12:00:00,Sydney,6,6,13.23292460038987,0,0
2024-06-30 13:00:00,Sydney,9,6,15.232349332097781,0,0
2024-06-30 14:00:00,Sydney,4,6,19.36663753145517,1,0
2024-06-30 15:00:00,Sydney,4,6,18.58639860595294,0,0
2024-06-30 16:00:00,Sydney,9,6,15.666762332429306,0,0
2024-06-30 17:00:00,Sydney,9,6,16.93835855246338,0,0
2024-06-30 18:00:00,Sydney,13,6,13.796744785151924,0,0
2024-06-30 19:00:00,Sydney,2,6,13.926421692202338,0,0
2024-06-30 20:00:00,Sydney,2,6,14.440438505126473,1,0
2024-06-30 21:00:00,Sydney,2,6,17.320724688988548,0,0
2024-06-30 22:00:00,Sydney,3,6,15.068733957392517,0,0
2024-06-30 23:00:00,Sydney,2,6,13.291394779989906,0,0
2024-06-01 00:00:00,Melbourne,5,5,13.971758696865287,0,1
2024-06-01 01:00:00,Melbourne,6,5,13.966316340743901,0,1
2024-06-01 02:00:00,Melbourne,4,5,18.816412785950888,1,1
2024-06-01 03:00:00,Melbourne,4,5,11.172206004329292,1,1
2024-06-01 04:00:00,Melbourne,4,5,19.755057431349776,1,1
2024-06-01 05:00:00,Melbourne,4,5,16.981587592856147,1,1
2024-06-01 06:00:00,Melbourne,3,5,14.474459022749901,0,1
2024-06-01 07:00:00,Melbourne,6,5,13.99874124158065,0,1
2024-06-01 08:00:00,Melbourne,16,5,16.69495564454373,0,1
2024-06-01 09:00:00,Melbourne,11,5,13.533293528888315,0,1
2024-06-01 10:00:00,Melbourne,11,5,14.634498577954222,1,1
2024-06-01 11:00:00,Melbourne,20,5,18.175719120294566,0,1
2024-06-01 12:00:00,Melbourne,13,5,16.567657775487596,0,1
2024-06-01 13:00:00,Melbourne,15,5,16.475906548287508,0,1
2024-06-01 14:00:00,Melbourne,18,5,16.61967607894794,0,1
2024-06-01 15:00:00,Melbourne,19,5,16.973615063870177,0,1
2024-06-01 16:00:00,Melbourne,15,5,14.414051484397115,0,1
2024-06-01 17:00:00,Melbourne,11,5,20.141184982640226,1,1
2024-06-01 18:00:00,Melbourne,17,5,16.66376380115197,0,1
2024-06-01 19:00:00,Melbourne,5,5,15.862239999046817,1,1
2024-06-01 20:00:00,Melbourne,4,5,15.832214658458795,1,1
2024-06-01 21:00:00,Melbourne,4,5,13.682611286907033,0,1
2024-06-01 22:00:00,Melbourne,5,5,16.880320704920837,0,1
2024-06-01 23:00:00,Melbourne,4,5,20.199244425110138,1,1
2024-06-02 00:00:00,Melbourne,5,6,16.853629691049125,0,0
2024-06-02 01:00:00,Melbourne,3,6,14.751644758930722,1,0
2024-06-02 02:00:00,Melbourne,4,6,17.286232255179673,1,0
2024-06-02 03:00:00,Melbourne,4,6,15.412895735547457,0,0
2024-06-02 04:00:00,Melbourne,4,6,20.491789703466097,0,0
2024-06-02 05:00:00,Melbourne,5,6,19.647143160748175,1,0
2024-06-02 06:00:00,Melbourne,5,6,16.689952953136682,0,0
2024-06-02 07:00:00,Melbourne,5,6,15.30551618973168,1,0
2024-06-02 08:00:00,Melbourne,18,6,17.805896543834947,0,0
2024-06-02 09:00:00,Melbourne,14,6,17.66223561851275,1,0
2024-06-02 10:00:00,Melbourne,12,6,20.85967997707177,0,0
2024-06-02 11:00:00,Melbourne,21,6,20.020944273602403,0,0
2024-06-02 12:00:00,Melbourne,15,6,18.730348609521776,0,0
2024-06-02 13:00:00,Melbourne,20,6,17.39527980759709,1,0
2024-06-02 14:00:00,Melbourne,18,6,20.328860234916625,0,0
2024-06-02 15:00:00,Melbourne,13,6,22.516076123638626,1,0
2024-06-02 16:00:00,Melbourne,12,6,18.305071026344837,0,0
2024-06-02 17:00:00,Melbourne,13,6,20.650893753726397,0,0
2024-06-02 18:00:00,Melbourne,18,6,21.499017457642534,0,0
2024-06-02 19:00:00,Melbourne,3,6,20.83743188911962,1,0
2024-06-02 20:00:00,Melbourne,3,6,21.528903681391746,0,0
2024-06-02 21:00:00,Melbourne,4,6,20.471256644207347,0,0
2024-06-02 22:00:00,Melbourne,4,6,20.120599097222122,0,0
2024-06-02 23:00:00,Melbourne,6,6,21.850543120459616,0,0
2024-06-03 00:00:00,Melbourne,4,0,21.2277221420436,1,0
2024-06-03 01:00:00,Melbourne,5,0,22.455230781696667,0,0
2024-06-03 02:00:00,Melbourne,5,0,20.975257107593542,0,0
2024-06-03 03:00:00,Melbourne,4,0,23.47412885071492,0,0
2024-06-03 04:00:00,Melbourne,4,0,22.539452584089243,0,0
2024-06-03 05:00:00,Melbourne,4,0,17.365969101976845,0,0
2024-06-03 06:00:00,Melbourne,3,0,24.812142018192738,0,0
2024-06-03 07:00:00,Melbourne,6,0,24.65717415333941,0,0
2024-06-03 08:00:00,Melbourne,19,0,19.910792110968718,0,0
2024-06-03 09:00:00,Melbourne,16,0,23.323408971867156,0,0
2024-06-03 10:00:00,Melbourne,16,0,17.70166568306159,0,0
2024-06-03 11:00:00,Melbourne,17,0,24.726129483445458,1,0
2024-06-03 12:00:00,Melbourne,16,0,23.35933168153919,0,0
2024-06-03 13:00:00,Melbourne,19,0,24.924170567430323,0,0
2024-06-03 14:00:00,Melbourne,22,0,25.784948458473032,0,0
2024-06-03 15:00:00,Melbourne,15,0,20.166690799250933,1,0
2024-06-03 16:00:00,Melbourne,16,0,21.741529417067632,1,0
2024-06-03 17:00:00,Melbourne,18,0,24.36245113033816,0,0
2024-06-03 18:00:00,Melbourne,18,0,23.675851997165342,1,0
2024-06-03 19:00:00,Melbourne,3,0,22.282564425855384,0,0
2024-06-03 20:00:00,Melbourne,5,0,23.143398523048315,0,0
2024-06-03 21:00:00,Melbourne,5,0,20.85350117588134,0,0
2024-06-03 22:00:00,Melbourne,5,0,19.166146148422992,1,0
2024-06-03 23:00:00,Melbourne,4,0,23.515882621750922,0,0
2024-06-04 00:00:00,Melbourne,6,1,25.762321340226677,1,0
2024-06-04 01:00:00,Melbourne,6,1,21.48515479845222,1,0
2024-06-04 02:00:00,Melbourne,4,1,26.13516366467207,1,0
2024-06-04 03:00:00,Melbourne,7,1,24.64141915973688,0,0
2024-06-04 04:00:00,Melbourne,5,1,21.256130327195816,0,0
2024-06-04 05:00:00,Melbourne,7,1,22.264376404261874,0,0
2024-06-04 06:00:00,Melbourne,5,1,25.316381470043478,0,0
2024-06-04 07:00:00,Melbourne,6,1,23.695700904166166,1,0
2024-06-04 08:00:00,Melbourne,18,1,24.547024012997785,0,0
2024-06-04 09:00:00,Melbourne,18,1,23.889809896576754,0,0
2024-06-04 10:00:00,Melbourne,15,1,21.39655797605103,1,0
2024-06-04 11:00:00,Melbourne,16,1,24.72708915129668,0,0
2024-06-04 12:00:00,Melbourne,23,1,25.341263536542684,0,0
2024-06-04 13:00:00,Melbourne,20,1,25.68133368334575,0,0
2024-06-04 14:00:00,Melbourne,20,1,26.274782314645584,1,0
2024-06-04 15:00:00,Melbourne,22,1,23.65644455129319,1,0
2024-06-04 16:00:00,Melbourne,18,1,22.57424465877142,0,0
2024-06-04 17:00:00,Melbourne,23,1,24.432812281620574,1,0
2024-06-04 18:00:00,Melbourne,19,1,24.985856392216363,1,0
2024-06-04 19:00:00,Melbourne,4,1,20.980897248676506,0,0
2024-06-04 20:00:00,Melbourne,8,1,22.5858915753399,0,0
2024-06-04 21:00:00,Melbourne,5,1,25.396833557023264,0,0
2024-06-04 22:00:00,Melbourne,5,1,22.570542138003624,0,0
2024-06-04 23:00:00,Melbourne,6,1,23.861792980186987,0,0
