,Feature_1,Feature_2
649,-0.026928124214936178,1.211353449478979
650,1.5738752106571758,0.6065242813540337
651,1.4583923706077744,0.43629568405778313
652,0.9201795794927694,0.7444244575628348
653,0.6994438995073363,-0.013388791325221876
654,0.5373795174160648,0.9808122272752532
655,0.6629498820818304,0.21877731356704885
656,0.3316205998504311,-0.3027941202995486
657,1.5815568853993422,0.8542032929556661
658,1.6375536814749407,0.4212532390014649
659,1.120629487542883,0.40378274008689785
660,0.5312492642749972,1.1929547785123247
661,1.2833279674705342,0.37550463751907587
662,0.3891974544405979,0.3180308515911602
663,0.41314720898204804,0.2910695289392142
664,1.1367027821250995,0.8291712399645582
665,1.3353187369561206,0.6894234205573772
666,1.1029340602690842,0.9899492895966951
667,0.21445296707035003,0.9284638791353637
668,0.7162389447709377,0.8393061629319474
669,1.162418031863053,1.0237637143265919
670,1.6095940346197866,0.5876428122280294
671,1.4908569640413978,1.1902793096901492
672,0.9931492463930677,0.6355798211334129
673,-0.47478686505198753,0.02345202320926941
674,1.234958206625293,0.9669749338943477
675,1.2462902871903319,0.19706441156324964
676,0.3437407069560588,0.8686762229488015
677,1.2979047306229254,1.0043077331191927
678,1.4555991089528266,0.8989147711747468
679,1.13779726456933,0.087739889097175
680,1.5194520778483196,1.2455521080080056
681,1.4687756998333985,0.4412414990735656
682,0.6345708539771571,1.7893932286215313
683,1.7028534170069447,1.0533461835301037
684,0.3563055509130593,0.8429631334044896
685,0.41583943643868637,0.1819716024424559
686,1.8296017652290433,0.6475945718984787
687,0.2889514506163332,1.008738641526616
688,1.969405293428971,0.44336775455664595
689,1.9027470638993804,0.6368238360114972
690,1.0495516912820166,0.452786846988505
691,1.4804162675202677,0.4847304634639495
692,1.766626511385957,0.4877027446166655
693,0.4478623791586125,0.3668717222433608
694,0.6372673515792501,0.05856774978148411
695,1.3420711248928032,0.5091816858096815
696,1.7728453203274304,0.7493889601391038
697,0.689455233409092,0.7934407225587135
698,1.1992283934449597,0.6222174549730882
699,1.4243274876735414,0.2994698682411738
700,1.4277687637727812,0.44923234156824626
701,1.1337467519507938,0.8397876485976742
702,0.9007098419360423,0.5183562966507289
703,1.0431630320784506,0.38986852504278674
704,1.2247562447352918,0.28113559775813124
705,0.34200445751757647,0.20918094740766205
706,0.8105084132434895,0.6658122408955299
707,0.673680253970331,0.6127770135526787
708,1.1002159997237588,0.7392959588641979
709,1.3917798146216296,0.9202657827115842
710,1.3825875724443948,0.2845177073185305
711,0.48017519395362557,0.6717317738833533
712,0.11387859958920578,0.49386059464533816
713,0.5401510351044977,0.1085601839491095
714,0.42862109251603364,0.8438917017328231
715,0.4467828196403436,-0.3392564304475791
716,1.0825574714464004,0.2361836528880486
717,0.5058163585123434,1.03002869415515
718,0.25939568982487976,0.7363133140967694
719,-0.14512255425361517,1.7031972711337542
720,0.2962964806886399,0.7091446202948256
721,0.6081810969998127,1.3071653221607904
722,1.0913052206201495,1.0102128939615294
723,1.7255524342998019,0.5829335898554866
724,0.8234224778873208,0.7808436323842652
725,1.5607518986386049,0.4518007962293949
726,1.6196180430800977,1.1137176964739672
727,0.1264579038339645,1.420963401732817
728,0.32379039053285064,-0.25996788994112396
729,1.301260018802778,0.3877747069517682
730,1.697810884700764,1.040300797130468
731,0.8376878247405859,1.0169588002139849
732,1.356059164520357,0.26762655254690076
733,0.6466320582026677,1.0973768044077823
734,0.5080136116089288,0.6998609381082478
735,1.4140177564890852,1.03393024022125
736,1.3903057786036448,1.0852881652168436
737,1.5893456899001552,0.3669472505064511
738,0.29201860533353685,0.10303016356812565
739,0.7810536648144764,0.6509368899163692
740,1.3748174912171618,1.2291670315940149
741,0.7027587942488407,0.7099312022900985
742,0.5224382082675008,0.9264564420083441
743,1.433772420260644,0.9566285587977714
744,1.0530748404824364,0.5168352337182225
745,0.9428837033541928,0.8805786996028344
746,1.3710343266012734,0.8451018979141395
747,0.5629432020626101,1.1047965062482688
748,1.5329854450281186,0.7754532137803213
749,0.6875873705006781,1.0526615034682707
750,1.832557687958973,0.7711871082950601
751,1.579756182192745,0.9713527967451278
752,0.23533351788474396,0.4471739890041929
753,1.9009539759182414,1.0514435356599492
754,1.101846665102045,0.8879616365550344
755,1.6603426281849365,0.9667873351519399
756,0.4815944604953528,1.2948629207749964
757,0.44955020582682115,1.0131539402694583
758,0.7215056786926405,1.1547666204489542
759,0.9859286696867313,0.7734256681691676
760,1.3337999781615597,0.9367331160591821
761,0.27423871021502794,1.238298058113562
762,0.059003872939947494,0.43230859655452364
763,0.820575908077574,0.8683608379804385
764,1.417007721826603,0.5601065241942023
765,1.3231478414710602,1.2868029848202862
766,1.4685443580803343,0.6509165216041455
767,1.6151937795507145,0.5219591871125401
768,1.714826681042333,0.496924220466464
769,1.2661350979083195,0.4600902834055407
770,0.9223341581568687,0.2892673997038045
771,1.6339925817927183,0.889510586685566
772,0.3699206210674294,0.6545962956071205
773,0.14793139645022682,0.5867450894348865
774,1.4205084868369322,0.7395050196690758
775,1.661086624816195,0.42747026248213993
776,0.9913312514757725,0.6027979422120476
777,1.6726431669552617,0.22730251896849055
778,1.401437688856582,0.2382346077764445
779,1.5098661054724203,0.15602098464706532
780,1.0403264115869,0.8077229484758692
781,1.5068887972753728,0.7878556416786043
782,0.1298599347211775,0.24292107101451288
783,1.631216826226234,0.47291453630282304
784,0.4416715084248283,0.6287705646109343
785,1.5466501462096325,0.38669243352880034
786,1.6696169463943669,0.9492228792688457
787,-0.05425687784549787,0.6307882933152479
788,1.2351812020764548,0.1095164150022035
789,1.5100387237584105,0.188522408225295
790,1.6467323399862015,0.3221663653410852
791,1.5012299771283042,1.061092680438572
792,1.5001118121551191,1.1310198192225738
793,0.11707757206556996,0.821119077542854
794,0.4800467040685841,1.5323720583037752
795,1.2401384728566507,0.9105741021835402
796,1.4572749337368336,0.3721757803359996
797,1.7201699807810569,0.13847105914286573
798,1.6840934234877694,1.1969005275904934
799,0.25038247784107887,0.8255306516951187
800,1.2927269673035193,-0.31994300987233265
801,0.07343607188416634,1.0782321315707817
802,1.291682643975899,0.9751721009692608
803,1.7025047488547944,0.501109413603274
804,0.4498783709658196,1.0623527692626344
805,0.3023314863913182,0.366452353509538
806,1.3564227043731858,0.5195527504036263
807,1.9021761048705061,-0.2578685356240877
808,0.28432206225352724,0.9680112314755298
809,1.2817442135647716,0.6025967357717682
810,1.268977985021106,0.5449694929045704
811,1.5188228655159255,0.5932843071151015
812,-0.03491225006817614,-0.11024969543182217
813,1.4535536699303306,1.0927987416863851
814,1.8116045380910837,0.07539275386862146
815,0.6181983385945093,1.0800480662871832
816,0.5994609781444873,0.3840572864641275
817,1.9553641423075232,0.7917043972501767
818,0.8980670065024324,1.195193797146882
819,1.5094609560393755,0.8195005299354873
820,0.4491834286885709,0.4582928965163434
821,1.3650954058622529,0.9970330408949267
822,0.43422764784886086,0.05382191529494173
823,0.05048980417800633,0.10522675732213946
824,1.0772858919058652,0.5808603475819831
825,1.6841098107851047,0.8590806628113797
826,0.8084444222040968,0.7123641541201909
827,1.7395787027169631,1.4965742599214604
828,0.35084306912204355,1.035067808654553
829,0.4876641217848809,1.1017496347527589
830,1.6007454007995692,0.7428949045342413
831,0.3223060057478833,0.7537134441407726
832,1.40300473416164,0.7927550329267332
833,0.6644095332357945,1.2569725023593459
834,1.6383979151211432,0.2482023563052365
835,1.3564700743633447,1.0042530335338797
836,1.17324135184763,0.36468078933911807
837,0.458491249892867,0.6275740963220039
838,1.576553612036344,0.7769534419741416
839,1.4184671452564734,0.40973668408812147
840,0.3869684620310314,0.33863456628561833
841,1.5977237822735233,1.0487970166157443
842,0.7017945153009469,0.5947350726900277
843,1.4913532720281342,0.6396809070637616
844,0.36207350074439915,0.26824572880750686
845,0.6641284361838768,0.4664977456158941
846,0.6411131273352608,0.6759326424982685
847,0.6079997556363375,1.115568448077254
848,1.4474665395936996,0.36686164615497685
849,1.56030543843868,0.6250313690460483
850,1.2045339987505315,1.255431485718019
851,0.11189522293271877,0.03302466621359066
852,1.107341903798692,0.03317223900325266
853,1.5821830699153656,0.05230075037579329
854,1.3430907488796726,1.011643276305723
855,1.5627918135347552,-0.23595143116964215
856,0.345167529311701,0.8336974163554505
857,0.8499446652337556,1.0007250150919154
858,1.005685964636228,1.2416163366011022
859,0.013759919876969447,1.0911619425117138
860,0.052596162596041454,0.9705899424520675
861,1.7000784087574439,-0.24765238603451126
862,0.6449360354687864,0.30223237674330194
863,1.3317940984107666,0.26924941400092867
864,0.6694693252888719,0.7210369747145369
865,1.1808192267624107,0.8104073445199342
866,1.0930347939785576,0.7307286729774206
867,0.5116473578762681,-0.08756370575021272
868,0.003529166629425981,0.8563254538390602
869,1.2733977471132591,1.0562107353199215
870,-0.09970420821817842,1.0338014529861275
871,1.733032958611561,0.6851389573415267
872,0.3938724491741657,-0.15868052146072187
873,0.08255711817462577,1.1507187299983253
874,0.4974041656383386,0.05502374407235608
875,1.4397438954176158,1.1155506504671517
876,1.7189079272418573,0.6779260080032323
877,0.6151712970936976,0.06046007309962585
878,0.5492435676475151,-0.13402972060593601
879,1.1946461660123289,0.27873154503372743
880,0.044204474774968056,1.284252818225904
881,1.4467026364742506,0.613951824143361
882,0.4159938860009571,1.3435413851463878
883,0.32996790895797085,0.5356609733652423
884,0.5997878372549197,0.01945452810073132
885,1.296288777120105,0.8024092034867105
886,0.3774038333792426,1.2166792276321947
887,-0.05319060414182113,0.9121726709531919
888,0.38221769263243777,-0.3378003445824632
889,-0.11290180840100814,0.9104245604959954
890,1.5468780458029203,1.472957281561665
891,0.42924452187424933,1.2690196039504755
892,1.1743016219171765,0.9518136914430554
893,0.5065451840072339,0.17739077142507909
894,0.9972035421728829,0.854245761906267
895,0.9967945695878502,0.10898659791596693
896,1.3679225365488945,0.7896316924873515
897,1.5727819667521714,0.8252824632678173
898,1.2792001017970542,0.21073652282718647
899,1.6906778702156517,0.5609373526966694
900,1.3472806893545892,1.2016436011310314
901,1.3122938873662717,1.148011347374426
902,0.17898322661229168,0.7460267499874254
903,1.6324987272538378,0.7879021562526939
904,1.123975480467759,0.8466314360591949
905,0.7158741467139687,0.7966025339011722
906,0.3961612359898029,1.105127495155976
907,0.47130836493886136,0.49188620549205636
908,0.5981718630876871,0.48932221197084574
909,1.1376406304344548,1.3249447224463964
910,0.8584140996807299,0.3567015109915363
911,0.8195758994364529,0.998330788608445
912,0.42194886728647674,0.014962869743290795
913,0.0879106152211793,1.0473034091313433
914,0.8124617064521068,0.8043137098038768
915,0.4960321293295033,1.0723242571751672
916,0.671824736287425,0.39586637538250474
917,1.2911892347439098,0.5795630465610311
918,0.4853278688710033,0.7693483611132843
919,1.487737236594345,0.3190641147567574
920,0.9686301951124354,0.8088993286971281
921,2.0483551502639843,0.9024568534385736
922,1.3237733611563194,0.6891842389133905
923,1.8317623614333667,0.7169903172220006
924,0.638873888784113,1.284689860521444
925,0.6937707270919056,0.38228859479867283
926,1.4610219258637531,0.44314446077352565
927,1.3955859204117387,1.097986059580004
928,0.7601175694909285,0.6223449779289711
929,0.4896552779718262,0.6531524720093861
930,1.3090295886165475,0.6858038115715217
931,1.604294446931486,1.1854285335371342
932,0.7554219647305196,0.6935762334385899
933,0.73050801253891,0.3881701740883333
934,0.6683428687315075,0.9051998975499745
935,1.409174182441779,0.11323476989654682
936,0.22107844396625748,0.1917237885770059
937,0.5509845069310245,1.5696497698968388
938,0.16686609927665053,-0.12400324422303015
939,1.8344443892810818,0.859321223280022
940,1.5824039906093017,0.8581349738747032
941,1.8426420689494152,0.9400345413925941
942,1.3040614808326452,0.95628436461961
943,1.4645660288696303,1.1913834664752632
944,1.45119555240529,0.3343989242107758
945,0.31445376339277187,0.5654461066468316
946,1.388510929824653,0.707712975669595
947,-0.016581991515455707,0.9864434916258851
948,1.2747311076573498,0.39404221911657966
949,0.9103460254491278,1.1170471722386406
950,0.48937947124507036,1.3885820015583912
951,0.5065071076807331,0.9884643353541637
952,0.46955802581022876,0.5902103416929649
953,1.5018207732928877,0.7091002358680777
954,0.7054767031899944,1.1743035149545853
955,1.5522918599419409,0.6716653003458308
956,1.2353483411236004,1.14289566244785
957,0.23520647300603303,0.9109120829270788
958,1.3087811254868058,0.24558188540511047
959,-0.22596386920517159,1.1590125023270517
960,0.9794018606818411,0.7646908979827666
961,0.3467455846807491,0.8803309606623416
962,-0.013495359519130995,1.2845058110767134
963,1.1991971585697638,0.42469105170918925
964,1.760849992465278,0.797490773992522
965,1.427710585216958,0.9913231020141888
966,0.8614653357533465,1.5393329166608374
967,1.2189745546872994,0.2921036517486381
968,0.46942667546178285,-0.1556282199531996
969,0.42442169761329845,0.3491687693421828
970,1.4403987901492539,1.194288285585066
971,0.5242300675493289,0.965055196829237
972,1.7160823010865052,1.2355920992737692
973,0.41974785339695775,0.8759449437187835
974,1.4196409378819201,0.48074258808147197
975,0.5165703288877447,-0.10581799344882065
976,-0.14889314269382725,0.4248135451478706
977,1.3770474234512486,1.3186548821436317
978,1.3469136602377607,1.0325256165335517
979,1.4194330284132846,0.9198288044419709
980,1.5567480182366422,0.3214906783533658
981,1.3209342759938787,0.8933704694094401
982,0.5444017031708295,0.8537953285576767
983,0.8785515145138986,0.572517217259191
984,1.686497120948921,0.9316623164145196
985,1.0617830351040434,0.5204981392924973
986,0.35878934115077277,0.916078315028092
987,0.4501987482373323,-0.09848527275533153
988,0.9989123832500085,0.5611254195975496
989,0.7125183029735935,1.2068201510495316
990,1.189344950637009,0.6172201323853392
991,0.16913639388933988,0.3544453562166651
992,0.26800593777735365,0.8780547421240951
993,1.2859832049903628,0.2486282085028618
994,0.3044718793152061,1.5549012208473298
995,1.6554525816684598,0.2982441029760621
996,1.3828647054087828,0.35689260438426257
997,1.1295620220818003,0.026741767558717478
998,1.7294181784309128,0.320834717740452
999,1.5208662288351602,0.5951140417815575
1000,0.42428060498680886,1.076194742987353
1001,0.7639955418316405,0.5287535925804643
1002,0.27475132182562406,0.8434555035027572
1003,0.6927845048971704,0.5603911662573117
1004,0.8775379923717398,0.5466488369948048
1005,0.30510561652984103,0.9679218692194916
1006,0.6412779808240553,1.0695187682167286
1007,0.9459116850121997,0.6576989900861254
1008,0.669233456588437,1.088322919207778
1009,0.7158174896533233,0.5902782092187203
1010,0.9603999481933697,0.6429543121004833
1011,0.5483898748872454,0.7238923349208588
1012,0.4445920550464674,1.1229573602618865
1013,0.5339630101328436,0.9179883040257817
1014,0.5635766625702788,0.751096168726726
1015,0.8435131070839964,0.5429067241309424
1016,0.6340016322478068,1.1074749410369877
1017,0.7273199803124836,0.9819680271569372
1018,0.6593566311579742,1.0820516814187557
1019,0.6038343135605726,0.6003960168355773
1020,0.34912907305981866,1.0559844429826148
1021,0.7407836378505681,0.8729572150660246
1022,0.7551779129123954,0.5190386045995004
1023,0.28549512896131063,0.9335623355392387
1024,0.6510321393476727,1.0296737171195984
1025,0.7535343333930116,0.540484705931399
1026,0.8916423942368111,0.568375282763335
1027,0.8840101322988889,0.6108643944221342
1028,0.9815227997318362,0.7399789571640273
1029,0.5906250418644571,1.1173510301053664
1030,0.617246587818694,0.6718221165362496
1031,0.5492959474930192,1.1030697200480866
1032,0.2578496569451914,0.797652113485822
1033,0.5228920061022143,1.1191820246031505
1034,1.0110516408960524,0.7504117213378926
1035,0.7965009251618614,0.7862487615071453
1036,0.7306392538139603,0.9343662402281937
1037,0.34197028707114846,1.0736443488565868
1038,1.0269086205765259,0.893467414989064
1039,0.5232319765716356,0.9403174050598216
1040,0.510596744869902,0.7643317603394995
1041,0.254854881007546,0.8774585070842797
1042,0.9617780083903962,0.6731504796921595
1043,0.9279625136333258,0.648546590656292
1044,1.0220794518081047,0.8569260439944081
1045,0.4037298051524609,1.0386590593700313
1046,0.7634189164692772,0.8622618431599092
1047,0.9685294314139086,0.6560379078329502
1048,0.5384902057995911,0.9431751149724567
1049,0.5539092542298834,1.0952564161973208
1050,0.3299956232428097,1.0615735137474749
1051,0.419763397772089,1.1089827133340477
1052,0.5058308700781253,0.845023516468438
1053,0.8010624749401347,0.7408136725380943
1054,0.4811160988645624,1.1545962172051898
1055,0.3002678170664295,1.0006334884043127
1056,1.0484473937097905,0.9456224452405239
1057,0.2587645754630282,0.7290830794790093
1058,0.40319917563270574,1.1114230260017746
1059,0.37468843119274536,1.0113304697241645
1060,0.6930819912952474,0.5625282729081234
1061,0.2612544683815655,0.8334343498049223
1062,0.5987020877962976,1.0899655880490617
1063,0.6958578106728626,0.9896009868030726
1064,0.9874224227994346,0.7839633529659685
1065,0.7428823869777422,0.8027963429337888
1066,0.785517126910665,0.7801814088373494
1067,0.9048912617024517,0.585053444019683
1068,0.78921472462105,0.5562613759409093
1069,0.6102695037499077,0.5833709693304465
1070,0.793171890965345,0.7886070488547613
1071,0.5756648748671231,0.7325960582964738
1072,0.7867495824000068,0.8897369410958468
1073,0.5881270556980656,0.6626288799707916
1074,0.6264455176307947,0.5686520856753702
1075,0.7899262169867135,0.7238965433003292
1076,0.7886819848169356,0.7629643055000591
1077,0.5643705791955745,0.8682374542258011
1078,0.6371222073717789,1.0848164042344621
1079,0.6851881000748472,1.0250903147171628
1080,1.020697772833971,0.7218229985880452
1081,0.3349394299555775,1.02955279432019
1082,1.0138087464441219,0.8700847685868601
1083,0.6211865060337466,1.1167317095074616
1084,0.8920228708212344,0.5863553698882835
1085,0.31530291260753296,1.0216251751581704
1086,0.5039015730507632,0.8618457473046818
1087,0.6528047995577254,0.5658993663165388
1088,0.47477804660057854,0.8586547130200307
1089,0.23727900390749432,0.8041187575733797
1090,0.4320184804568394,1.0945893551378205
1091,0.5152232090737339,0.8920309538708449
1092,1.00540430232588,0.6454661419434026
1093,0.7273852575412513,0.5425434666981879
1094,0.6041117979450981,0.5956878435293483
1095,0.7905997470700975,0.5162502830736799
1096,0.7955523385480954,0.5619127807497403
1097,0.5175331613007985,1.1392090168321518
1098,1.0303438385715815,0.8183224500545196
1099,0.3861844705312964,1.1163957795500303
1100,0.7182350754394421,1.0042733859684374
1101,0.9756560126685541,0.6802820770015618
1102,0.5728945591856589,1.1603111348656552
1103,0.633544847343139,1.0598095624325898
1104,0.675208280139185,1.0191354954829337
1105,0.8526967354085724,0.6203112132979839
1106,0.7591742151457153,0.9601156625790762
1107,0.7335627290314046,0.598405887979009
1108,0.5494992347453507,1.103131170743854
1109,0.2576565642182224,0.8052046699223168
1110,0.8873517999131424,0.5261560790578699
1111,0.7718495787308075,0.895898778224298
1112,0.7382800362449793,0.8517196643672534
1113,0.8247926518427211,0.589171064809467
1114,1.039624223088611,0.8545142620514075
1115,0.7204343140270743,0.9664980218148144
1116,0.6255914136046269,1.039366802466004
1117,0.7263503373884724,0.53931217042017
1118,0.2755506721141145,0.8936405088184923
1119,0.6095959062816128,0.6087231882810508
1120,0.30881817898414926,0.8737280245501484
1121,0.6718541754405553,0.5914030903910319
1122,0.5345968047233196,1.1285504709182645
1123,0.5012965489081948,1.119865163456923
1124,0.5227928520064978,0.8051533308389426
1125,0.28213169446062114,0.8802896075394014
1126,0.35336731206164623,0.9982248131925969
1127,0.2606301555182083,0.873311888559299
1128,0.6535313721555998,0.5420282154210648
1129,0.49634286901655994,0.819732741739781
1130,1.049203104697378,0.9047458277341819
1131,0.7568835432263901,0.5526716990043049
1132,0.4577792514417383,1.0453456119909017
1133,0.5977519849069189,0.7285776784084271
1134,0.362144313402396,1.0615950376573866
1135,0.5250141126641533,1.0860781241759754
1136,0.44415049202921,1.1088407097033623
1137,0.29816543713130744,0.9921553479465546
1138,0.7335687930035795,0.5496605519332046
1139,0.9564455690791395,0.6021991752429398
1140,0.3563204032689586,1.022886068972914
1141,0.3282487837448766,1.009696542169073
1142,0.7649722025389026,0.880775440571822
1143,0.3303111715565763,1.0638402234535194
1144,0.23835653218152153,0.7533991724953705
1145,0.2548322453454067,0.7676215942425314
1146,0.9906038791950432,0.648031521084459
1147,0.7861607736680237,0.8716262914532734
1148,0.381249353781825,1.1305191549993852
1149,0.3335457544511174,1.0083968453100838
1150,0.5249122347596278,0.878149187148466
1151,0.7237394796401585,0.9692441884213585
1152,0.7772637417241293,0.920913577668739
1153,0.5204048119821343,0.8401719794411031
1154,0.7031213862696485,1.0057370528521004
1155,0.3418580755177442,1.0833552093817984
1156,1.0161844642331637,0.8815466759289002
1157,0.6914584795830427,0.5177179862679228
1158,0.7736761175869882,0.5433347365265051
1159,0.4679402053577194,1.0936206090167657
1160,1.0409083451440364,0.8777615042607976
1161,0.3892125225472149,1.0256688145627504
1162,0.9588305316186705,0.6167394760643818
1163,0.5398287766598513,0.8840306459644391
1164,0.2451594370934592,0.766559048078363
1165,0.8954913396546458,0.5969947428574709
1166,0.6328203722711242,0.6207577203442476
1167,0.40295271651099884,1.0558200556756139
1168,0.7473929721482081,0.8351738674920157
1169,0.6909134878238306,0.9875467169099639
1170,0.3585715694303482,1.0412576138738552
1171,0.8568189624839929,0.515978231367995
1172,1.0281155660262704,0.9389211702970313
1173,0.5625902165252025,1.0963928348092153
1174,0.9270090036060981,0.6062883708045116
1175,0.846983184142121,0.5664120651177202
1176,0.6314464824282413,1.1239658943995392
1177,0.49630700880259887,0.7916188916061881
1178,0.5981699754591232,1.1028963639241347
1179,0.2654267235574833,0.8175152347679046
1180,0.6886409257051593,0.6291189044907155
1181,0.29276216055404053,0.9420645133427094
1182,0.28231000935389583,0.8972889066369383
1183,0.28296946031294185,0.9251844771188493
1184,1.0136036321068767,0.8264330905404177
1185,0.4954905561984855,0.900373139860251
1186,0.5805271686242867,0.6713692697562031
1187,0.7307049983509345,0.5712842209030679
1188,0.561736149868689,0.7202480779274035
1189,0.6830980459223581,0.5780200308065145
1190,0.24500167375670145,0.7761214278140495
1191,0.7825454733432039,0.5403219643150451
1192,0.49309396876448974,0.830680684714336
1193,0.7627709915882618,0.9053849301565898
1194,0.2898006428802961,1.0856170305111044
1195,0.9858907139415074,0.7909706732628407
1196,0.8933728658516706,0.559495671243462
1197,0.2419853241153961,0.890563933888972
1198,0.4515152469441321,1.142368792395588
1199,0.5536048918394201,0.7162151690783206
1200,0.706336872597289,0.5764769768994107
1201,0.765778436176061,0.7704038100628301
1202,0.6927994375879046,0.9836753658766385
1203,0.7083961572737151,0.9247302969002814
1204,0.7776238495005233,0.8944864769048432
1205,0.27724964221231807,0.8419795327278221
1206,0.7371034602653783,0.9387290277554399
1207,0.7445753362945948,0.5180601581886946
1208,1.0423473446695908,0.8401205545750603
1209,0.7230467329999404,0.9072742339156926
1210,0.3239827722270013,0.9479710677419361
1211,1.0379118651100745,0.9029720354914812
1212,0.6127439253230988,0.6377177604343295
1213,0.5211700281614783,1.1383303071992068
1214,1.023331883866129,0.8079306628025004
1215,0.8567811109854674,0.4849620683972644
1216,0.8292696244643384,0.5578842957941229
1217,0.6723710074219506,1.0901160442991282
1218,0.9797794014060517,0.7002267817116854
1219,0.9062475176239136,0.5677297136990819
1220,0.49399574303128846,1.1742995566233592
1221,0.6186839004439909,1.1010414692327761
1222,0.571773101756474,0.5981991566184172
1223,0.6428893673073678,0.5914726891287648
1224,0.6762016290253214,0.5682670519873821
1225,0.305408510725758,0.924290950802503
1226,0.4065533285122403,1.1445982158945962
1227,0.3138709138158061,0.9520497730217777
1228,0.28503783476415023,0.8212094927660153
1229,0.7386991096374669,0.9007845048073718
1230,0.8456053281769188,0.6430349209828651
1231,0.7358347100234324,0.9878304723798919
1232,0.25806306928654515,0.8745935975974571
1233,0.6353420179155398,1.0889263723165163
1234,0.8964732247294179,0.5827434177912209
1235,0.5870386802039453,0.6040605237963741
1236,0.5276794190977456,0.8116945660005321
1237,0.3271333761206837,1.0317606398858632
1238,0.697866362604201,1.035343473830769
1239,0.627896455889224,0.6075232619564662
1240,1.0285795040794286,0.7275556443283192
1241,0.5712755682213287,1.133391738585021
1242,0.76712619073839,0.7874673539918916
1243,0.653409862257648,1.1145153291698495
1244,0.5195403225125628,0.8756409971433153
1245,0.7258491541011313,0.9606439933023873
1246,0.9610067018506513,0.6009559854941229
1247,0.6676239811682406,1.0619451698490874
1248,0.9902873775044905,0.7927020458235633
1249,0.754976436569869,0.8259629315380359
1250,1.042677969262823,0.9351462142069215
1251,0.9316738561072244,0.7324572894076584
1252,0.36760139974863226,1.099452490569148
1253,0.4642732921781225,1.073835844884883
1254,0.8407745658067075,0.5408494678265623
1255,0.565297783275567,0.6650029126256901
1256,0.3889985952661606,1.0510024809982634
1257,1.0283043972398973,0.8350219681294556
1258,0.613469357032603,1.0524045006830867
1259,0.5945978234495063,1.1027327339338444
1260,0.29309012763307246,0.9597093906438284
1261,1.0052072000914745,0.6859645289487992
1262,0.3087597377663371,0.9838041276764439
1263,1.072036001932342,0.8251857579937925
1264,0.796644650589149,0.7977423563414681
1265,0.5098388198991702,1.0938651944141544
1266,0.30610964267925206,1.0144841205678365
1267,0.5349048681064511,0.848939899431188
1268,0.2991851119264006,0.9736121571508943
1269,0.9738980355091127,0.6602188637750156
1270,0.778351319023843,0.6908708302491446
1271,0.7454673419457117,0.5592370149349825
1272,0.5037054485350654,1.1103166608404686
1273,0.9925357057781873,0.7191154695427864
1274,0.7829667505197153,0.5289145953360269
1275,0.5498814449793062,0.6774018031034826
1276,0.9491336235128217,0.6147907449741042
1277,1.051814911347916,0.9412744541325035
1278,0.5593083234953934,0.7377456720399926
1279,0.7779473434913597,0.8106753837519912
1280,0.45241519886081366,1.139570863630568
1281,0.5521078415779285,0.7580769469195364
1282,1.0255203534924577,0.8634112722945674
1283,0.6623420220952596,0.5410843997889341
1284,0.5683951237537695,1.1652332333192341
1285,0.8756122161568689,0.5877914503640936
1286,0.8963725257790548,0.6252813645840601
1287,0.39987690356676725,1.0970499319789289
1288,0.2601933008783101,0.7998899118557458
1289,0.5424319537362893,0.7374944130460666
1290,0.7436533786018802,1.001947038692848
1291,0.7955305412111713,0.7238365431206475
1292,1.0051320255529326,0.7853917682587921
1293,0.5874321185207309,1.1131832853975754
1294,0.5745399537265508,0.6253960443154679
1295,0.6592250420653102,1.0478012850079723
1296,0.304792197391708,1.0201215372215588
1297,0.7618376179200962,0.5752350936695264
1298,0.7198242139226338,0.8945950223479692
1299,0.6198813509381295,0.639398037503424
1300,0.5330442868018327,1.1340892305773564
1301,0.6637356224696376,1.145094760624272
1302,0.7261167905495053,0.5054737496393152
1303,0.6404833722104147,1.09024981238316
1304,0.5755386365549398,0.6366794088597398
1305,0.9645981975229131,0.6331125124122851
1306,0.5258821396413973,0.7736288786656473
1307,0.5885591772280474,0.6234464652683672
1308,0.39162180828082943,1.1072782107087704
1309,0.5789972493423088,0.6023754189040647
1310,0.7755890314071991,0.7776648459009615
1311,0.7015207807616621,0.964249091304052
1312,0.29988027586093996,1.0578227902476953
1313,0.7633825502626167,0.9146975972214497
1314,0.5663726236702885,0.6039024887763578
1315,0.946206727764124,0.6587138537095921
1316,1.0250898260916819,0.7780184400883081
1317,0.753514669250698,0.799997624335666
1318,0.8651590401307003,0.5141058969056944
1319,0.5170499223668428,0.8445034211199357
1320,0.24025453415177048,0.7192584630323592
1321,0.6554605594088152,1.051998000601443
1322,0.4336975135354472,1.1050780240330575
1323,0.6086731135172074,0.6431194529708014
1324,0.6399705316396195,1.01816097233834
1325,1.053771290392472,0.933401468301815
1326,0.9658874261889456,0.6422364482676686
1327,0.48633033222504063,1.1087740950479625
1328,0.44822860585486224,1.137598865131423
1329,0.42449581770365585,1.1182928648444495
1330,1.0311075607730564,0.8274747140297521
1331,0.3833181257899887,1.1140874019746474
1332,0.8088134864031032,0.5797090590218521
1333,0.5648584109372712,1.1282745293429328
1334,0.24025426349543796,0.8894381623442058
1335,0.5669940160135964,1.0780091182466316
1336,0.2514685897134546,0.7934321321394466
1337,0.677899526668775,0.5726047766220531
