unique_id,ds,y,Exogenous1,Exogenous2
DE,10/23/2017 4:00,22.22,516.25,17489.25
DE,10/23/2017 5:00,30.33,507.75,18951.25
DE,10/23/2017 6:00,42.36,507.75,22264.75
DE,10/23/2017 7:00,50.21,512.5,24690.25
DE,10/23/2017 8:00,50,516.75,25770
DE,10/23/2017 9:00,45.39,523.75,26000.5
DE,10/23/2017 10:00,46.02,536.75,26344
DE,10/23/2017 11:00,46.1,547.5,26669.75
DE,10/23/2017 12:00,43.16,549.25,26661.5
DE,10/23/2017 13:00,46.34,546.25,26467.5
DE,10/23/2017 14:00,46.74,529,25917.75
DE,10/23/2017 15:00,46.01,484.5,25577
DE,10/23/2017 16:00,46.08,437.25,25096
DE,10/23/2017 17:00,49.66,389.75,25197.75
DE,10/23/2017 18:00,54.2,353.5,25672.75
DE,10/23/2017 19:00,53.91,325.25,26002.75
DE,10/23/2017 20:00,50.12,300.75,24693
DE,10/23/2017 21:00,45.48,273.25,23221.75
DE,10/23/2017 22:00,37.7,246.5,21743.25
DE,10/23/2017 23:00,36,222.5,20109
DE,10/24/2017 0:00,31.68,250.5,18732.75
DE,10/24/2017 1:00,32.41,228.5,18107
DE,10/24/2017 2:00,32.09,198,17877.75
DE,10/24/2017 3:00,31.67,187.5,18182
DE,10/24/2017 4:00,32.07,186.25,18674.5
DE,10/24/2017 5:00,34.3,187.5,19868.5
DE,10/24/2017 6:00,43.56,192.5,22747.25
DE,10/24/2017 7:00,46.59,198.5,25004.75
DE,10/24/2017 8:00,53.91,206,25974.75
DE,10/24/2017 9:00,48.42,219.25,26128
DE,10/24/2017 10:00,49.08,234.75,26470.75
DE,10/24/2017 11:00,45.39,260.25,26774.5
DE,10/24/2017 12:00,38.58,294.5,26789.75
DE,10/24/2017 13:00,38.23,331,26573.75
DE,10/24/2017 14:00,36.99,347.75,25992
DE,10/24/2017 15:00,36.99,339.75,25606.25
DE,10/24/2017 16:00,36.1,339.75,25117.5
DE,10/24/2017 17:00,39.68,357.5,25221.25
DE,10/24/2017 18:00,44.9,398.5,25860.75
DE,10/24/2017 19:00,39.56,456,26132.75
DE,10/24/2017 20:00,33,513.5,24756.75
DE,10/24/2017 21:00,32.6,553.25,23292
DE,10/24/2017 22:00,30.18,589.25,21785.5
DE,10/24/2017 23:00,27.02,614.75,20158.75
DE,10/25/2017 0:00,15.78,644.75,18816.75
DE,10/25/2017 1:00,15.05,645,18172.25
DE,10/25/2017 2:00,12.79,631.75,17913.75
DE,10/25/2017 3:00,13.99,623.5,18196.75
DE,10/25/2017 4:00,17.03,618.25,18723
DE,10/25/2017 5:00,26.35,618,19931.25
DE,10/25/2017 6:00,34.67,630.5,22814.75
DE,10/25/2017 7:00,44.84,654.75,25050.75
DE,10/25/2017 8:00,45,693,26003.5
DE,10/25/2017 9:00,43.94,737.25,26104.5
DE,10/25/2017 10:00,37.11,797,26411.25
DE,10/25/2017 11:00,31.57,873,26722.25
DE,10/25/2017 12:00,29.79,944.25,26692.75
DE,10/25/2017 13:00,29.66,1006.5,26446.25
DE,10/25/2017 14:00,30,1003.25,25884.25
DE,10/25/2017 15:00,31.05,918,25506
DE,10/25/2017 16:00,34.03,796,25025.75
DE,10/25/2017 17:00,44.74,671.5,25125
DE,10/25/2017 18:00,50.56,587.5,25818.25
DE,10/25/2017 19:00,56.85,528.5,26112.25
DE,10/25/2017 20:00,46.19,480.25,24728
DE,10/25/2017 21:00,45.92,441,23308.75
DE,10/25/2017 22:00,40.58,397.25,21894.5
DE,10/25/2017 23:00,33.09,356.25,20249
DE,10/26/2017 0:00,31.67,331.25,18772.75
DE,10/26/2017 1:00,32.18,303.5,18035.25
DE,10/26/2017 2:00,32.21,263.25,17796.75
DE,10/26/2017 3:00,32.25,243.75,18096.5
DE,10/26/2017 4:00,32.25,233.25,18584.5
DE,10/26/2017 5:00,35.36,226,19776.75
DE,10/26/2017 6:00,45.25,222.5,22668.75
DE,10/26/2017 7:00,55.93,223.75,24931.5
DE,10/26/2017 8:00,56.93,227.75,25846.5
DE,10/26/2017 9:00,51.9,232.75,25984
DE,10/26/2017 10:00,46.01,253.25,26305.5
DE,10/26/2017 11:00,43.25,291.75,26625.75
DE,10/26/2017 12:00,38.3,348.25,26667.25
DE,10/26/2017 13:00,32.38,402.75,26404.75
DE,10/26/2017 14:00,33.07,428.25,25852.75
DE,10/26/2017 15:00,36.97,413.75,25516.75
DE,10/26/2017 16:00,45.42,372.5,25011
DE,10/26/2017 17:00,48.91,341.5,25168
DE,10/26/2017 18:00,50.03,338.25,25657.25
DE,10/26/2017 19:00,50.93,361,25848.5
DE,10/26/2017 20:00,40.99,386.5,24551.25
DE,10/26/2017 21:00,34.97,403.75,23094.5
DE,10/26/2017 22:00,32.34,422.5,21658
DE,10/26/2017 23:00,30.92,444.5,20086.5
DE,10/27/2017 0:00,22.48,569,18904.5
DE,10/27/2017 1:00,21.71,605,18187.5
DE,10/27/2017 2:00,12.9,622,17957.75
DE,10/27/2017 3:00,12.81,660.75,18250.25
DE,10/27/2017 4:00,19.04,702.25,18741.75
DE,10/27/2017 5:00,24.01,739.25,19885.75
DE,10/27/2017 6:00,32,787.5,22710.25
DE,10/27/2017 7:00,36.79,835,24914.25
DE,10/27/2017 8:00,38.91,876.75,25840.75
DE,10/27/2017 9:00,38.69,913.25,25937.5
DE,10/27/2017 10:00,38.36,962.25,26221.5
DE,10/27/2017 11:00,33.52,1022.5,26398.25
DE,10/27/2017 12:00,28.51,1067.75,26304.75
DE,10/27/2017 13:00,25.97,1087.75,25806.75
DE,10/27/2017 14:00,27.09,1074.25,25126.5
DE,10/27/2017 15:00,26.99,1015,24737.5
DE,10/27/2017 16:00,30.01,926.25,24373.75
DE,10/27/2017 17:00,37.8,811.25,24604
DE,10/27/2017 18:00,44.93,700.5,25067.25
DE,10/27/2017 19:00,46.93,627.5,25090.75
DE,10/27/2017 20:00,44.18,584,23760
DE,10/27/2017 21:00,35.99,555.5,22373.75
DE,10/27/2017 22:00,32.04,555.75,21143.75
DE,10/27/2017 23:00,19.17,574.75,19781.5
DE,10/28/2017 0:00,16.04,718,18860.25
DE,10/28/2017 1:00,9.41,787,18089
DE,10/28/2017 2:00,0.03,841.25,17770.25
DE,10/28/2017 3:00,-9.69,904,17839.5
DE,10/28/2017 4:00,-13.02,969.25,17990.5
DE,10/28/2017 5:00,-15.01,1031.75,18168.5
DE,10/28/2017 6:00,-9.6,1089,18723
DE,10/28/2017 7:00,0.12,1159,20070.25
DE,10/28/2017 8:00,0.12,1249.75,21507.5
DE,10/28/2017 9:00,5.41,1366.25,22587.25
DE,10/28/2017 10:00,0.27,1491.25,23196.75
DE,10/28/2017 11:00,0.11,1594.25,23423.5
DE,10/28/2017 12:00,-0.1,1657.75,23332.75
DE,10/28/2017 13:00,-13.38,1700.75,22776
DE,10/28/2017 14:00,-31.42,1717.25,22118.25
DE,10/28/2017 15:00,-17.03,1713.75,21863.5
DE,10/28/2017 16:00,-4.02,1693.75,21725.5
DE,10/28/2017 17:00,0.08,1677,22184.5
DE,10/28/2017 18:00,7.56,1679.5,22852
DE,10/28/2017 19:00,8.89,1691,22835.5
DE,10/28/2017 20:00,0.23,1709.25,21582.25
DE,10/28/2017 21:00,-38.19,1731.5,20438.25
DE,10/28/2017 22:00,-49.98,1776,19718.75
DE,10/28/2017 23:00,-70.09,1826.75,18624.75
DE,10/29/2017 0:00,-79.94,1898.25,15850.5
DE,10/29/2017 1:00,-83,1955.5,16166.5
DE,10/29/2017 2:00,-83.03,1986.75,15850.5
DE,10/29/2017 3:00,-83.03,2057,15851.75
DE,10/29/2017 4:00,-83.04,2069.5,16026.25
DE,10/29/2017 5:00,-83.02,2073.75,16070.5
DE,10/29/2017 6:00,-83.01,2066.5,16181
DE,10/29/2017 7:00,-80,2048,16799.5
DE,10/29/2017 8:00,-79.96,2009.75,17958.25
DE,10/29/2017 9:00,-76.02,1954.25,19051
DE,10/29/2017 10:00,-67.08,1895.5,19863.25
DE,10/29/2017 11:00,-81.95,1842,20564.75
DE,10/29/2017 12:00,-67.07,1777.5,20756.5
DE,10/29/2017 13:00,-80.07,1694.5,20101.25
DE,10/29/2017 14:00,-79.95,1591,19494.5
DE,10/29/2017 15:00,-76.06,1469.5,19238.25
DE,10/29/2017 16:00,-0.92,1331.5,19323.75
DE,10/29/2017 17:00,8.51,1209.5,20730.75
DE,10/29/2017 18:00,27.62,1122.5,21699.25
DE,10/29/2017 19:00,29.77,1062.5,21498.5
DE,10/29/2017 20:00,22.06,1014.25,20659
DE,10/29/2017 21:00,17,967.75,19768
DE,10/29/2017 22:00,12.44,920.25,19243.25
DE,10/29/2017 23:00,-70.05,880.25,18006.25
DE,10/30/2017 0:00,0.75,773.5,16714.5
DE,10/30/2017 1:00,0.01,755,16173.5
DE,10/30/2017 2:00,0.08,735.25,15987
DE,10/30/2017 3:00,4.05,706.5,16036.5
DE,10/30/2017 4:00,2.95,673.5,16322
DE,10/30/2017 5:00,18.09,639.25,17288
DE,10/30/2017 6:00,28.42,606.25,19840.5
DE,10/30/2017 7:00,36.43,563.5,21894
DE,10/30/2017 8:00,33.48,522.25,22883.5
DE,10/30/2017 9:00,30.38,501.5,23005.5
DE,10/30/2017 10:00,29.74,505.5,23269.25
DE,10/30/2017 11:00,29.46,522.25,23559.5
DE,10/30/2017 12:00,29.7,537,23577.25
DE,10/30/2017 13:00,29.98,529.25,23272.75
DE,10/30/2017 14:00,36.36,486.25,22704.25
DE,10/30/2017 15:00,43.99,423.25,22399.5
DE,10/30/2017 16:00,46.34,360.75,22079.25
DE,10/30/2017 17:00,61,326.25,23079.75
DE,10/30/2017 18:00,70.09,309,23671.75
DE,10/30/2017 19:00,51.98,292.75,23332.75
DE,10/30/2017 20:00,48.13,276.75,22312
DE,10/30/2017 21:00,47.18,262.75,21311
DE,10/30/2017 22:00,46.05,250.25,20022.5
DE,10/30/2017 23:00,41.97,281.75,18396.5
DE,10/31/2017 0:00,30.08,312.5,17277
DE,10/31/2017 1:00,30.89,285.75,16248.75
DE,10/31/2017 2:00,30.01,281.25,15895.5
DE,10/31/2017 3:00,29.09,269.75,16139.25
DE,10/31/2017 4:00,30.29,254.25,16591.5
DE,10/31/2017 5:00,32.24,243.75,17335.75
DE,10/31/2017 6:00,38.94,239.75,19280
DE,10/31/2017 7:00,37.9,235.25,20645.25
DE,10/31/2017 8:00,41.09,229.75,21231.25
DE,10/31/2017 9:00,39.92,236.5,21480.25
DE,10/31/2017 10:00,37.98,254.5,21772.25
DE,10/31/2017 11:00,39.97,283.75,22094.5
DE,10/31/2017 12:00,36.95,315,22125.75
DE,10/31/2017 13:00,34.14,335,21725
DE,10/31/2017 14:00,35.65,338.5,21265.75
DE,10/31/2017 15:00,38.99,335.75,20884.25
DE,10/31/2017 16:00,42.45,338.5,20465.5
DE,10/31/2017 17:00,46.92,354,21270.5
DE,10/31/2017 18:00,47.36,382.75,21783.5
DE,10/31/2017 19:00,44.31,414.75,21437.5
DE,10/31/2017 20:00,39,442.5,20569.25
DE,10/31/2017 21:00,37.1,461,19628
DE,10/31/2017 22:00,34.98,474.5,18742
DE,10/31/2017 23:00,30.82,483.75,17802.25
DE,11/1/2017 0:00,26.91,506.25,16713.5
DE,11/1/2017 1:00,23.06,497.75,16176
DE,11/1/2017 2:00,22.27,514.75,15868.5
DE,11/1/2017 3:00,22.97,521.25,15905.5
DE,11/1/2017 4:00,26.66,521.75,16080.25
DE,11/1/2017 5:00,27.03,522.75,16108.25
DE,11/1/2017 6:00,29.07,522,16623.5
DE,11/1/2017 7:00,31,520.5,17798.75
DE,11/1/2017 8:00,36.06,512.75,19097.5
DE,11/1/2017 9:00,35.16,510,19879
DE,11/1/2017 10:00,32.37,506.25,20539
DE,11/1/2017 11:00,33.08,499.5,21027.75
DE,11/1/2017 12:00,29.79,489.75,21051.5
DE,11/1/2017 13:00,29.06,472.25,20320
DE,11/1/2017 14:00,29.18,444.75,19831.25
DE,11/1/2017 15:00,30.01,419.75,19705
DE,11/1/2017 16:00,36.93,409,19799
DE,11/1/2017 17:00,42.49,419.25,21231.25
DE,11/1/2017 18:00,43.93,446.25,21850.5
DE,11/1/2017 19:00,41.97,479.25,21680
DE,11/1/2017 20:00,36.52,505.25,20856.5
DE,11/1/2017 21:00,30.07,529,20105.5
DE,11/1/2017 22:00,27.02,557.75,19383.5
DE,11/1/2017 23:00,18.97,589.75,18132.25
DE,11/2/2017 0:00,20.18,630.25,17027.75
DE,11/2/2017 1:00,12.62,644.25,16617.25
DE,11/2/2017 2:00,12.61,685.25,16545.5
DE,11/2/2017 3:00,10.96,718,16843.75
DE,11/2/2017 4:00,14.04,736.5,17546.25
DE,11/2/2017 5:00,25.97,751.75,19056
DE,11/2/2017 6:00,35.05,763.25,22530.75
DE,11/2/2017 7:00,45.9,759,24516.25
DE,11/2/2017 8:00,43.83,735.25,25322.5
DE,11/2/2017 9:00,35.59,712,25588.25
DE,11/2/2017 10:00,32.33,714.25,25852
DE,11/2/2017 11:00,32.36,742.5,26202.25
DE,11/2/2017 12:00,31.32,767,26361.5
DE,11/2/2017 13:00,32.49,766.25,26112.75
DE,11/2/2017 14:00,33.94,714,25429.75
DE,11/2/2017 15:00,39.1,636,25221.5
DE,11/2/2017 16:00,45.95,560.25,25001.25
DE,11/2/2017 17:00,51.91,509.5,26136.5
DE,11/2/2017 18:00,51.92,473.25,26552.75
DE,11/2/2017 19:00,50.07,439.5,25901.75
DE,11/2/2017 20:00,46.01,401.5,24366.25
DE,11/2/2017 21:00,42.06,359.25,23149.5
DE,11/2/2017 22:00,36.12,317,21748.25
DE,11/2/2017 23:00,35.45,281.5,20104.25
DE,11/3/2017 0:00,36.07,203.5,18664.5
DE,11/3/2017 1:00,36.09,154.75,17999
DE,11/3/2017 2:00,36.13,130.5,17769.5
DE,11/3/2017 3:00,36.09,106.5,18071.75
DE,11/3/2017 4:00,38.24,86.75,18625.75
DE,11/3/2017 5:00,40.66,70.25,19840.25
DE,11/3/2017 6:00,52.97,59.5,22827.75
DE,11/3/2017 7:00,61.74,49.5,24780.75
DE,11/3/2017 8:00,65.8,40.5,25675
DE,11/3/2017 9:00,62.18,34.5,25703
DE,11/3/2017 10:00,58.69,34.25,25931.75
DE,11/3/2017 11:00,58.67,39.25,26035.75
DE,11/3/2017 12:00,54.55,46.5,25914
DE,11/3/2017 13:00,51.5,48,25362.75
DE,11/3/2017 14:00,51.17,43.5,24687.5
DE,11/3/2017 15:00,56.64,40,24367.5
DE,11/3/2017 16:00,60.88,47,24231.75
DE,11/3/2017 17:00,66,65.75,25376.75
DE,11/3/2017 18:00,68.68,92.5,25571
DE,11/3/2017 19:00,58.63,122.5,24918.5
DE,11/3/2017 20:00,49.01,143.75,23436.75
DE,11/3/2017 21:00,39.01,157.5,22204
DE,11/3/2017 22:00,36.11,168.25,20958
DE,11/3/2017 23:00,34.97,174,19577.75
DE,11/4/2017 0:00,36.16,204,18420.75
DE,11/4/2017 1:00,35.06,174.75,17712.5
DE,11/4/2017 2:00,34.42,172.5,17371.75
DE,11/4/2017 3:00,33.61,174,17436
DE,11/4/2017 4:00,33.4,178.25,17643.5
DE,11/4/2017 5:00,33.22,190,17913.5
DE,11/4/2017 6:00,33.73,203.25,18710.5
DE,11/4/2017 7:00,37.63,213.25,19807
DE,11/4/2017 8:00,42.99,213.75,21160.25
DE,11/4/2017 9:00,40.39,207.25,22124.75
DE,11/4/2017 10:00,39.84,201.5,22650.75
DE,11/4/2017 11:00,37.02,210.75,22787
DE,11/4/2017 12:00,36.1,235,22652.75
DE,11/4/2017 13:00,34.33,269,22029
DE,11/4/2017 14:00,34.34,317,21353.75
DE,11/4/2017 15:00,35.04,389.75,21180.5
DE,11/4/2017 16:00,37.03,474.25,21288.5
DE,11/4/2017 17:00,43.94,570.75,22663
DE,11/4/2017 18:00,35.51,666.5,23072.5
DE,11/4/2017 19:00,32.25,732.5,22460.75
DE,11/4/2017 20:00,28.83,754.75,21080.75
DE,11/4/2017 21:00,26.77,740.5,20048.75
DE,11/4/2017 22:00,26.53,698.25,19296.25
DE,11/4/2017 23:00,20.65,637,18198.25
DE,11/5/2017 0:00,13.2,693,16808.25
DE,11/5/2017 1:00,13.2,592.75,16074.75
DE,11/5/2017 2:00,14.64,517.5,15785.5
DE,11/5/2017 3:00,11.68,433.5,15830.5
DE,11/5/2017 4:00,13.93,368.25,15989.25
DE,11/5/2017 5:00,20.01,335.75,16085.5
DE,11/5/2017 6:00,21.87,316.25,16359.5
DE,11/5/2017 7:00,24.6,298.5,16995.75
DE,11/5/2017 8:00,31.47,288,18159
DE,11/5/2017 9:00,33.92,286.5,19265.5
DE,11/5/2017 10:00,36.54,285.75,20127.25
DE,11/5/2017 11:00,38.9,297.75,20813.5
DE,11/5/2017 12:00,36.11,330.25,21016.5
DE,11/5/2017 13:00,36.2,356.5,20361.5
DE,11/5/2017 14:00,33.78,353.5,19757.25
DE,11/5/2017 15:00,33.96,341,19582
DE,11/5/2017 16:00,35,322.75,19762.75
DE,11/5/2017 17:00,41.82,323.25,21306.25
DE,11/5/2017 18:00,41.74,331.25,21985
DE,11/5/2017 19:00,42.82,340,21633
DE,11/5/2017 20:00,40.91,338,20733
DE,11/5/2017 21:00,39.59,323.5,19938.25
DE,11/5/2017 22:00,38.87,311,19428.25
DE,11/5/2017 23:00,35,292.5,18191.25
DE,11/6/2017 0:00,31.74,274.5,16391.5
DE,11/6/2017 1:00,33.73,238.25,15839.25
DE,11/6/2017 2:00,33.02,226.5,15703
DE,11/6/2017 3:00,27.61,213,15970.25
DE,11/6/2017 4:00,28.1,200.25,16601.25
DE,11/6/2017 5:00,32.99,185.75,17955
DE,11/6/2017 6:00,44.83,170.75,21249
DE,11/6/2017 7:00,54.96,153.75,23375.5
DE,11/6/2017 8:00,60.38,134.75,24228
DE,11/6/2017 9:00,55.38,114.5,24444.75
DE,11/6/2017 10:00,54.95,98.5,24797.75
DE,11/6/2017 11:00,54.97,87.25,25128
DE,11/6/2017 12:00,54.93,81.75,25093
DE,11/6/2017 13:00,55.91,76.75,24867.25
DE,11/6/2017 14:00,55.93,69.75,24362
DE,11/6/2017 15:00,57.85,66,24087.25
DE,11/6/2017 16:00,62.56,63.75,23852.25
DE,11/6/2017 17:00,78.28,67,24927.5
DE,11/6/2017 18:00,89.93,75.75,25277.25
DE,11/6/2017 19:00,74.51,84.25,24670.75
DE,11/6/2017 20:00,55.02,91,23387.75
DE,11/6/2017 21:00,50.61,98.25,22225.5
DE,11/6/2017 22:00,39.11,104.5,20875.25
DE,11/6/2017 23:00,37.1,110,19225.5
DE,11/7/2017 0:00,36.63,117.25,18325.75
DE,11/7/2017 1:00,35.05,112.5,17722.75
DE,11/7/2017 2:00,36.87,116.75,17543.25
DE,11/7/2017 3:00,36.02,121.5,17778
DE,11/7/2017 4:00,37.04,125.5,18267.5
DE,11/7/2017 5:00,34.43,129,19351.75
DE,11/7/2017 6:00,49.77,133.5,22225.25
DE,11/7/2017 7:00,59.26,135,24161.25
DE,11/7/2017 8:00,64.37,129.25,24885.25
DE,11/7/2017 9:00,55.07,121.75,25001.25
DE,11/7/2017 10:00,54.94,117,25296
DE,11/7/2017 11:00,54.92,121.75,25551.25
DE,11/7/2017 12:00,53.93,130.75,25494
DE,11/7/2017 13:00,54.94,137,25273.25
DE,11/7/2017 14:00,56.93,139.5,24796.5
DE,11/7/2017 15:00,66.75,147.25,24517.25
DE,11/7/2017 16:00,65.58,162,24348.5
DE,11/7/2017 17:00,81.56,183,25430.5
DE,11/7/2017 18:00,82.3,202.75,25719.75
DE,11/7/2017 19:00,64.2,211.75,25123.75
DE,11/7/2017 20:00,53.94,205.5,23868.75
DE,11/7/2017 21:00,46.94,188.25,22767.75
DE,11/7/2017 22:00,41.7,167.25,21441.25
DE,11/7/2017 23:00,37.86,148,19805.75
DE,11/8/2017 0:00,33.7,147.25,18456
DE,11/8/2017 1:00,33.62,114,17832.75
DE,11/8/2017 2:00,33.64,104,17640
DE,11/8/2017 3:00,33.62,98.75,17874.5
DE,11/8/2017 4:00,35.53,96.5,18362.25
DE,11/8/2017 5:00,36.15,97,19446.75
DE,11/8/2017 6:00,54.07,96.5,22347.5
DE,11/8/2017 7:00,75.76,95.25,24318.5
DE,11/8/2017 8:00,79.28,89,25053
DE,11/8/2017 9:00,77.07,75.75,25181.75
DE,11/8/2017 10:00,84.22,64.5,25503.25
DE,11/8/2017 11:00,84.98,58.5,25802
DE,11/8/2017 12:00,83.8,53,25777.75
DE,11/8/2017 13:00,88.19,50.5,25576.25
DE,11/8/2017 14:00,89.9,46.75,25112.5
DE,11/8/2017 15:00,81.89,47.75,24836.5
DE,11/8/2017 16:00,88.2,48.75,24690.75
DE,11/8/2017 17:00,111.4,52.5,25753
DE,11/8/2017 18:00,120,52.5,25963.75
DE,11/8/2017 19:00,89.93,50.5,25301
DE,11/8/2017 20:00,60.1,41.75,23972.5
DE,11/8/2017 21:00,52.32,31.25,22845.5
DE,11/8/2017 22:00,48.05,23.25,21505.25
DE,11/8/2017 23:00,38.57,18,19865.25
DE,11/9/2017 0:00,38.61,21.25,18869
DE,11/9/2017 1:00,39.3,11.25,18166.25
DE,11/9/2017 2:00,38.48,10,17910.5
DE,11/9/2017 3:00,40.53,11,18134.75
DE,11/9/2017 4:00,39.9,11.75,18630.25
DE,11/9/2017 5:00,43.95,14.25,19797.75
DE,11/9/2017 6:00,58.65,17.75,22699.75
DE,11/9/2017 7:00,72.1,21.75,24722.25
DE,11/9/2017 8:00,84.73,27,25458
DE,11/9/2017 9:00,61.99,34,25622
DE,11/9/2017 10:00,61.37,45.25,25916.5
DE,11/9/2017 11:00,60.69,67,26192.75
DE,11/9/2017 12:00,55.12,97.5,26155
DE,11/9/2017 13:00,53.99,129,25914.75
DE,11/9/2017 14:00,54.91,154,25436
DE,11/9/2017 15:00,55,172.75,25187.25
DE,11/9/2017 16:00,55.92,196.25,24970.5
DE,11/9/2017 17:00,56.94,232.25,26019.75
DE,11/9/2017 18:00,55.93,276.5,26160.75
DE,11/9/2017 19:00,55,321,25607
DE,11/9/2017 20:00,40.3,357.75,24196.25
DE,11/9/2017 21:00,42.81,391.5,23127.75
DE,11/9/2017 22:00,36.78,427.25,21789.5
DE,11/9/2017 23:00,33.61,457.25,20134
DE,11/10/2017 0:00,26.41,512.75,19060.75
DE,11/10/2017 1:00,25.35,513.5,18322.75
DE,11/10/2017 2:00,26.6,534,18067.25
DE,11/10/2017 3:00,27.31,545.25,18287.5
DE,11/10/2017 4:00,27.1,564,18809.25
DE,11/10/2017 5:00,28.92,596,19970.75
DE,11/10/2017 6:00,40.15,644,22806.5
DE,11/10/2017 7:00,51.2,712.25,24870.25
DE,11/10/2017 8:00,47.41,795.75,25740.5
DE,11/10/2017 9:00,38.61,889.25,25977.5
DE,11/10/2017 10:00,38.89,981,26337
DE,11/10/2017 11:00,38.79,1067.5,26570.25
DE,11/10/2017 12:00,35.25,1148.75,26458.25
DE,11/10/2017 13:00,31.16,1208.25,25980
DE,11/10/2017 14:00,30.16,1230.5,25388.25
DE,11/10/2017 15:00,30.12,1239,25078.25
DE,11/10/2017 16:00,31.02,1237.5,24972.75
DE,11/10/2017 17:00,36.19,1226.5,25944.75
DE,11/10/2017 18:00,36.02,1200,25896.5
DE,11/10/2017 19:00,31.08,1172,25135
DE,11/10/2017 20:00,29.39,1130.25,23691.5
DE,11/10/2017 21:00,22.26,1093.5,22631
DE,11/10/2017 22:00,15.51,1061.5,21463.75
DE,11/10/2017 23:00,11.46,1032.5,19972.5
DE,11/11/2017 0:00,9.2,1166.75,18421.5
DE,11/11/2017 1:00,2.03,1121.25,17658
DE,11/11/2017 2:00,0.08,1093,17301.75
DE,11/11/2017 3:00,6.47,1058.25,17297
DE,11/11/2017 4:00,11.27,1033.25,17442.75
DE,11/11/2017 5:00,12.59,1016,17585.5
DE,11/11/2017 6:00,9.63,1016.25,18185.5
DE,11/11/2017 7:00,13.55,1024.75,19293
DE,11/11/2017 8:00,20.1,1038.5,20512
DE,11/11/2017 9:00,24.66,1061,21573.25
DE,11/11/2017 10:00,21.47,1078,22160.25
DE,11/11/2017 11:00,18.9,1077,22328.75
DE,11/11/2017 12:00,21.03,1055,22161
DE,11/11/2017 13:00,22.86,1004.75,21609.75
DE,11/11/2017 14:00,28.2,929.25,21020.5
DE,11/11/2017 15:00,30.48,846.25,20876.5
DE,11/11/2017 16:00,35.81,771.5,21038.25
DE,11/11/2017 17:00,44.49,721.5,22318
DE,11/11/2017 18:00,46.76,684.5,22609
DE,11/11/2017 19:00,41.03,649.25,22032.25
DE,11/11/2017 20:00,35.92,604.5,20698.75
DE,11/11/2017 21:00,35.82,574.5,19887.75
DE,11/11/2017 22:00,37.06,547.5,19274
DE,11/11/2017 23:00,28.29,516.5,18111
DE,11/12/2017 0:00,14.07,486,16900.5
DE,11/12/2017 1:00,15.99,463,16151
DE,11/12/2017 2:00,13.8,448.5,15878
DE,11/12/2017 3:00,13.53,430.5,15871.25
DE,11/12/2017 4:00,15.25,417.5,15964.75
DE,11/12/2017 5:00,21.86,402,15895.25
DE,11/12/2017 6:00,22.52,376.75,15982.75
DE,11/12/2017 7:00,27.06,350.25,16589.25
DE,11/12/2017 8:00,30.94,321.75,17553.25
DE,11/12/2017 9:00,33.03,292.25,18725.5
DE,11/12/2017 10:00,42.79,270,19616.75
DE,11/12/2017 11:00,47.65,261.5,20313.25
DE,11/12/2017 12:00,48.13,253.25,20455.5
DE,11/12/2017 13:00,44.28,243.25,19888.5
DE,11/12/2017 14:00,38.43,242.5,19365.75
DE,11/12/2017 15:00,37.8,256,19225.75
DE,11/12/2017 16:00,40.82,275.5,19486
DE,11/12/2017 17:00,53.91,301,20993.5
DE,11/12/2017 18:00,53.94,329,21571.5
DE,11/12/2017 19:00,46.54,347.75,21265.25
DE,11/12/2017 20:00,39.59,356,20418.75
DE,11/12/2017 21:00,33.11,366,19836.75
DE,11/12/2017 22:00,33.17,374.25,19456.75
DE,11/12/2017 23:00,29.73,380.25,18178.25
DE,11/13/2017 0:00,31.06,311.25,17417.75
DE,11/13/2017 1:00,30.41,300.25,16822.5
DE,11/13/2017 2:00,29.64,307.75,16693.25
DE,11/13/2017 3:00,29.66,311,16975.25
DE,11/13/2017 4:00,29.79,310.25,17599.25
DE,11/13/2017 5:00,31.68,302.75,18920
DE,11/13/2017 6:00,42.76,293.25,22131.25
DE,11/13/2017 7:00,54.9,279,24345
DE,11/13/2017 8:00,54.33,262.75,25211
DE,11/13/2017 9:00,48.15,250.75,25480.5
DE,11/13/2017 10:00,45.83,245.75,25839.75
DE,11/13/2017 11:00,46.61,251,26162
DE,11/13/2017 12:00,41.48,261.5,26154.75
DE,11/13/2017 13:00,48.08,261.25,25984.5
DE,11/13/2017 14:00,50.81,245.25,25544.75
DE,11/13/2017 15:00,54.93,225,25342.75
DE,11/13/2017 16:00,55.92,209.5,25174.75
DE,11/13/2017 17:00,70.08,206.5,26192.75
DE,11/13/2017 18:00,62.3,204.75,26302.75
DE,11/13/2017 19:00,57.73,195,25736.75
DE,11/13/2017 20:00,54.94,177,24301.25
DE,11/13/2017 21:00,49,158.75,23189.25
DE,11/13/2017 22:00,41,143,21901.75
DE,11/13/2017 23:00,36.55,133,20204.75
DE,11/14/2017 0:00,37.83,133,19077.25
DE,11/14/2017 1:00,36.01,126.25,18404.25
DE,11/14/2017 2:00,34.03,131.25,18208.75
DE,11/14/2017 3:00,33.54,142.75,18447.75
DE,11/14/2017 4:00,33.9,158.25,18898
DE,11/14/2017 5:00,34.04,174,19939.5
DE,11/14/2017 6:00,38.12,195.5,22683.75
DE,11/14/2017 7:00,43.52,223,24698.5
